# seconds_into_experiment	num_bbs_total	new_bbs_since_last
157	665	
158	665	
159	665	
160	665	
161	665	
162	665	
163	665	
164	665	
165	665	
166	665	
167	665	
168	665	
169	665	
170	665	
171	676	0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x80074aa 0x80074b4
172	676	
173	676	
174	676	
175	676	
176	676	
177	676	
178	676	
179	676	
180	685	0x8003be8 0x8003bf2 0x8003bf6 0x8003c04 0x8003f70 0x8005804 0x800581a 0x80058e2 0x8005912
181	685	
182	685	
183	685	
184	686	0x8003f50
185	686	
186	686	
187	686	
188	686	
189	686	
190	686	
191	686	
192	686	
193	686	
194	686	
195	686	
196	686	
197	699	0x8003bb6 0x8003bba 0x8003f0c 0x8003f10 0x8003f18 0x8003f3c 0x8003f42 0x8003f46 0x8004000 0x8004006 0x8005824 0x800583c 0x80058f4
198	699	
199	699	
200	699	
201	699	
202	699	
204	699	
205	699	
206	699	
207	699	
209	699	
210	699	
211	737	0x8003b98 0x8003b9c 0x80048f0 0x800490c 0x800495c 0x8004962 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x80058d0 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008f80 0x8008f90 0x800923e
212	737	
213	737	
214	737	
215	737	
216	737	
217	737	
218	737	
219	737	
220	737	
221	737	
222	737	
223	737	
224	737	
225	737	
226	737	
227	737	
228	737	
229	737	
230	737	
231	737	
232	737	
233	737	
234	737	
235	737	
236	737	
237	737	
238	737	
239	737	
240	737	
241	737	
242	737	
243	737	
244	737	
245	737	
246	737	
247	737	
248	737	
249	737	
250	737	
251	737	
252	737	
253	738	0x8003b86
254	738	
255	738	
256	738	
257	738	
258	738	
259	738	
260	738	
261	738	
262	738	
263	738	
264	738	
265	738	
266	738	
267	738	
268	738	
269	738	
270	738	
271	738	
272	738	
273	738	
274	738	
275	738	
276	738	
277	738	
278	738	
279	738	
280	738	
281	738	
282	738	
283	738	
284	738	
285	738	
286	738	
287	738	
288	738	
289	738	
290	738	
291	738	
292	738	
293	738	
294	738	
295	738	
296	738	
297	738	
299	738	
302	738	
304	738	
305	738	
307	738	
308	738	
309	738	
310	738	
311	738	
312	740	0x8004934 0x800493a
313	740	
314	740	
315	740	
316	743	0x8001ef2 0x8005906 0x800590a
317	743	
318	743	
319	743	
320	743	
321	743	
322	743	
323	754	0x80005e4 0x80005f6 0x80018bc 0x8003c28 0x8003ede 0x8003ee4 0x8003f20 0x8003f32 0x8003f3a 0x80040a8 0x80040ae
324	754	
325	754	
326	754	
327	754	
330	754	
333	754	
334	754	
335	754	
337	773	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x800190e 0x8001916 0x8001948 0x8004058 0x800405e 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
338	773	
341	773	
345	773	
348	773	
350	773	
353	773	
355	773	
358	773	
359	773	
360	773	
362	773	
363	773	
364	773	
365	773	
366	773	
367	773	
368	773	
369	773	
370	773	
371	773	
372	773	
373	773	
374	773	
375	773	
377	773	
378	773	
379	773	
380	773	
381	773	
382	773	
383	773	
385	773	
386	773	
387	773	
389	773	
390	773	
391	773	
392	773	
393	773	
394	773	
395	773	
396	773	
397	773	
398	773	
399	773	
400	773	
401	773	
402	773	
403	773	
404	773	
406	773	
409	773	
411	773	
412	773	
414	773	
415	773	
416	773	
417	773	
418	773	
419	773	
425	773	
427	773	
428	773	
430	773	
431	773	
432	773	
433	773	
434	773	
435	773	
436	773	
437	773	
438	773	
439	773	
440	773	
441	773	
442	773	
444	773	
445	773	
446	773	
447	773	
448	773	
449	773	
450	773	
452	773	
453	773	
455	773	
456	773	
530	803	0x800045a 0x8000460 0x8001920 0x8001936 0x800193c 0x8001f02 0x80026d0 0x8002716 0x800272a 0x8002798 0x80027be 0x80027c4 0x8002890 0x8003a50 0x8003a5c 0x8003a66 0x8003a6c 0x8003a72 0x8003a90 0x8003a96 0x8003a9c 0x8004050 0x8004056 0x8004b68 0x8004b94 0x8004cd4 0x8004d00 0x8004d06 0x8004d16 0x8004d1c
535	803	
537	803	
538	803	
540	803	
541	803	
542	804	0x8003f56
543	804	
544	804	
545	804	
546	804	
547	804	
548	804	
549	804	
550	804	
551	804	
552	804	
553	804	
554	804	
555	804	
556	804	
557	804	
558	804	
559	804	
560	804	
561	804	
562	804	
563	804	
564	804	
565	804	
566	804	
567	804	
568	804	
569	804	
570	804	
571	804	
572	804	
573	804	
574	804	
575	804	
576	804	
577	804	
578	804	
579	804	
580	804	
586	804	
587	804	
588	804	
589	804	
590	804	
591	804	
592	804	
593	804	
594	804	
595	804	
596	804	
597	804	
598	804	
599	804	
600	804	
601	804	
603	804	
604	804	
606	804	
608	804	
611	804	
613	804	
616	804	
618	804	
621	804	
622	804	
623	804	
624	804	
625	804	
626	804	
631	804	
632	804	
633	804	
634	804	
635	804	
636	804	
641	804	
642	804	
643	804	
644	804	
645	804	
646	804	
651	804	
656	804	
661	804	
667	804	
672	804	
673	804	
674	804	
676	804	
677	804	
687	804	
689	804	
691	804	
693	804	
695	804	
697	804	
698	804	
699	804	
700	804	
701	804	
702	804	
703	804	
704	804	
705	804	
706	804	
707	804	
709	804	
710	804	
712	804	
713	804	
714	804	
715	804	
716	814	0x8003c3a 0x8003c50 0x8003c54 0x8003c58 0x8003c5c 0x8003c60 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6
717	814	
718	814	
719	814	
720	814	
722	814	
723	814	
725	814	
728	814	
738	814	
739	814	
740	814	
741	814	
742	814	
743	814	
744	814	
745	814	
746	852	0x8000648 0x8000650 0x800065c 0x8000668 0x800067c 0x800084c 0x8000b96 0x8000d14 0x8001946 0x800273a 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x80091b0 0x80091b8 0x8009740 0x8009750 0x8009754
747	854	0x8000674 0x800067a
748	856	0x8009766 0x8009782
749	856	
750	864	0x800277e 0x800278a 0x8002848 0x8002850 0x8003e00 0x8003e14 0x8004060 0x8004066
751	865	0x8003fd6
752	873	0x8000d80 0x8000d9a 0x8000f40 0x8000f46 0x8000f58 0x8000f60 0x8000f68 0x80018f2
753	874	0x8008b78
754	874	
755	874	
756	874	
757	874	
758	874	
759	874	
760	874	
761	874	
762	874	
763	874	
764	874	
765	884	0x800059c 0x80005cc 0x8000da6 0x8000e00 0x8000e0c 0x8000e18 0x8000e2c 0x8000e34 0x80091d8 0x80091e0
766	884	
767	888	0x8000e8a 0x8000e92 0x8009760 0x800976a
768	907	0x800024c 0x8000286 0x8000e84 0x8000e96 0x8000ea2 0x8000eae 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x8003c82 0x8003c98 0x8005204 0x8005248
769	928	0x8000e3c 0x8000e4c 0x800275e 0x80027a0 0x80027ac 0x80027e4 0x80027ea 0x80027f4 0x8002800 0x800281e 0x8002824 0x800282e 0x800283a 0x80085dc 0x80085fc 0x800861e 0x8008652 0x800865c 0x800867c 0x8008bcc 0x8008be0
770	1212	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8 0x8000ef2 0x8000efa 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x8003614 0x800364e 0x800366a 0x800366e 0x8005748 0x800575e 0x8005774 0x8005810 0x8007b08 0x8007b20 0x8007b30 0x8007bd8 0x8007bf6 0x8008278 0x80082a2 0x80082b0 0x80083b0 0x80083e6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x8008552 0x8008a10 0x8008a2c 0x8008a46 0x8008a8c 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008afc 0x8008b04 0x8008b10 0x8008b20 0x8008b30 0x8008b8c 0x8008b90 0x8008b96 0x8008b98 0x8008ba2 0x8008bb4 0x8008d9e 0x8009036 0x80092b8 0x80092d4 0x80092d8 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x8009588 0x80095aa 0x80095ae 0x800960e 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a206 0x800a20e 0x800a210 0x800a218 0x800a21a 0x800a222 0x800a228 0x800a240 0x800a244 0x800a262 0x800a26c 0x800a270
771	1212	
772	1212	
773	1222	0x8000f26 0x8000f2e 0x8002e7e 0x80035de 0x800361c 0x8008e68 0x80095bc 0x80095c4 0x80095c8 0x80095e8
774	1222	
775	1222	
776	1222	
777	1222	
778	1226	0x8003c62 0x8003c66 0x8003c6a 0x8003c6e
779	1234	0x8000ba0 0x8000c38 0x8000d00 0x8000d12 0x8000e5c 0x8000e64 0x8000e70 0x8000e7c
780	1234	
781	1236	0x8008b6c 0x800979a
782	1236	
783	1236	
784	1236	
785	1236	
786	1236	
787	1236	
788	1238	0x8000f0c 0x8000f14
789	1238	
790	1238	
791	1238	
792	1238	
793	1238	
794	1238	
795	1238	
796	1238	
797	1238	
798	1238	
799	1243	0x800154e 0x8001876 0x8001884 0x8001f76 0x8001f7e
800	1250	0x8000684 0x8000810 0x8000854 0x80009e0 0x8000b9e 0x8000d1c 0x8000d38
801	1253	0x8002702 0x800286c 0x800287e
802	1253	
803	1256	0x8003c70 0x8003c76 0x8003c7a
804	1257	0x800271e
806	1257	
809	1257	
810	1257	
811	1257	
812	1257	
813	1257	
814	1257	
815	1259	0x8003a74 0x8004d1a
816	1259	
817	1259	
818	1259	
819	1259	
820	1259	
821	1259	
822	1259	
823	1259	
824	1259	
825	1259	
826	1259	
827	1259	
828	1259	
829	1259	
830	1259	
831	1259	
832	1259	
833	1259	
834	1259	
835	1259	
836	1259	
837	1259	
838	1259	
839	1259	
840	1259	
855	1259	
860	1259	
868	1259	
876	1259	
877	1259	
878	1259	
879	1259	
880	1259	
882	1259	
883	1259	
884	1259	
885	1259	
886	1259	
887	1259	
888	1259	
889	1259	
890	1259	
891	1263	0x8003020 0x80052dc 0x8005378 0x8005380
892	1265	0x80095de 0x80095e2
893	1265	
894	1265	
895	1265	
896	1273	0x8000ba6 0x8000c28 0x8000c3e 0x8000d10 0x8001550 0x8001560 0x800156e 0x8001576
897	1273	
898	1273	
899	1273	
900	1273	
901	1273	
903	1273	
906	1273	
907	1290	0x8005308 0x8005324 0x8005338 0x8005394 0x80053f6 0x8005400 0x800546e 0x80054cc 0x80054e8 0x8005520 0x8005544 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe
908	1290	
909	1290	
910	1290	
911	1294	0x8000d30 0x8000d50 0x8004070 0x8004076
912	1304	0x80036b0 0x80036d0 0x80036da 0x80036e8 0x80036f2 0x8003724 0x8005854 0x8005868 0x8005878 0x8005892
913	1305	0x8003162
914	1307	0x8000c30 0x8000ce0
915	1308	0x8000cc0
916	1308	
917	1308	
918	1308	
919	1308	
920	1309	0x8000cc8
921	1318	0x800189a 0x800189e 0x80018b2 0x8003068 0x800307a 0x800307e 0x8003084 0x800308c 0x8003090
922	1318	
923	1318	
924	1318	
925	1318	
926	1318	
927	1318	
928	1318	
929	1318	
930	1318	
931	1318	
932	1318	
933	1318	
934	1318	
935	1318	
936	1318	
937	1319	0x8000cf8
938	1319	
939	1319	
940	1319	
941	1330	0x8000cd0 0x80051b0 0x80051c8 0x800521a 0x800521e 0x8005226 0x800522e 0x8005232 0x8005238 0x800523c 0x8005242
942	1330	
943	1330	
944	1337	0x80001f4 0x8000260 0x8000264 0x800026a 0x800026e 0x8000280 0x8000cf0
945	1337	
946	1337	
947	1337	
948	1337	
949	1337	
950	1337	
951	1337	
952	1337	
957	1337	
959	1337	
962	1337	
963	1337	
964	1337	
965	1337	
966	1337	
967	1337	
968	1337	
969	1337	
970	1337	
971	1337	
972	1337	
973	1337	
974	1337	
975	1337	
976	1337	
977	1337	
979	1337	
981	1341	0x8001558 0x800187e 0x8004078 0x800407e
983	1342	0x8009324
984	1342	
985	1342	
986	1342	
987	1343	0x800366c
988	1343	
993	1343	
995	1343	
996	1343	
998	1343	
1000	1343	
1001	1343	
1003	1343	
1004	1343	
1005	1343	
1007	1343	
1008	1343	
1013	1343	
1015	1343	
1018	1343	
1020	1343	
1022	1344	0x8008bc0
1024	1344	
1026	1344	
1027	1344	
1029	1344	
1031	1344	
1032	1344	
1034	1344	
1039	1344	
1041	1344	
1044	1344	
1049	1344	
1054	1344	
1059	1344	
1064	1344	
1067	1344	
1070	1344	
1075	1344	
1077	1344	
1080	1344	
1081	1344	
1082	1344	
1084	1344	
1085	1344	
1086	1344	
1087	1344	
1088	1344	
1089	1344	
1090	1344	
1091	1344	
1092	1344	
1094	1344	
1095	1344	
1097	1344	
1098	1344	
1100	1344	
1105	1344	
1106	1344	
1107	1344	
1109	1344	
1110	1344	
1115	1344	
1120	1344	
1121	1345	0x8008690
1122	1345	
1123	1345	
1124	1345	
1125	1345	
1126	1345	
1131	1345	
1132	1345	
1133	1345	
1135	1345	
1136	1345	
1137	1345	
1138	1345	
1139	1345	
1140	1345	
1141	1345	
1142	1345	
1143	1350	0x8003e18 0x8003e94 0x8003ea4 0x8003eae 0x8003ebc
1144	1350	
1145	1350	
1146	1350	
1147	1350	
1148	1350	
1150	1350	
1151	1350	
1152	1350	
1153	1352	0x8003ca2 0x8003cb8
1155	1352	
1156	1357	0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
1159	1358	0x8003eaa
1163	1358	
1166	1358	
1168	1360	0x8003ce2 0x8003cf8
1171	1360	
1176	1362	0x8003cc2 0x8003cd8
1179	1362	
1182	1364	0x8003d96 0x8003de2
1187	1364	
1192	1364	
1197	1364	
1199	1364	
1202	1364	
1203	1364	
1204	1364	
1205	1364	
1206	1364	
1207	1364	
1209	1369	0x8003cfc 0x8003d10 0x8003d18 0x80040a0 0x80040a6
1212	1369	
1213	1369	
1214	1369	
1215	1369	
1216	1369	
1217	1369	
1219	1369	
1220	1369	
1222	1369	
1223	1369	
1224	1369	
1225	1369	
1226	1369	
1227	1369	
1228	1369	
1230	1369	
1231	1369	
1233	1369	
1235	1369	
1238	1369	
1243	1369	
1253	1369	
1258	1369	
1268	1371	0x800493c 0x8004942
1269	1372	0x800539a
1270	1372	
1271	1372	
1272	1372	
1273	1380	0x8005600 0x800560e 0x8005642 0x8005646 0x800564c 0x800566a 0x800568c 0x8005696
1274	1380	
1275	1383	0x800548a 0x80054c2 0x800552a
1276	1383	
1277	1386	0x800306e 0x8003072 0x8005830
1278	1409	0x8002a82 0x8002b20 0x8002ba2 0x8002c30 0x8002ec2 0x8002ecc 0x8002ed6 0x8002ee6 0x8002efa 0x8002f06 0x80033c6 0x80033d4 0x80033dc 0x80033ee 0x8003400 0x800340a 0x800341c 0x8003426 0x8003430 0x800343a 0x8009198 0x8009200 0x8009208
1279	1409	
1280	1410	0x8007b28
1281	1412	0x800542c 0x8005464
1282	1413	0x8001582
1283	1413	
1285	1413	
1286	1413	
1288	1413	
1289	1413	
1290	1413	
1291	1413	
1292	1413	
1293	1413	
1294	1418	0x800020c 0x8000270 0x8000276 0x800027a 0x8000ce8
1295	1418	
1296	1423	0x800554c 0x8005550 0x8005558 0x8005566 0x800556a
1297	1423	
1298	1423	
1299	1423	
1300	1424	0x8007b38
1301	1424	
1302	1424	
1303	1424	
1304	1424	
1309	1424	
1310	1424	
1311	1424	
1312	1424	
1313	1426	0x8004944 0x800494a
1314	1426	
1315	1426	
1316	1426	
1317	1426	
1318	1426	
1319	1426	
