# seconds_into_experiment	num_bbs_total	new_bbs_since_last
432	803	
433	803	
434	803	
435	803	
436	803	
437	803	
438	803	
439	803	
440	803	
441	803	
442	803	
443	803	
444	803	
449	803	
454	803	
455	803	
456	803	
458	803	
459	803	
535	803	
536	803	
537	803	
538	803	
539	803	
540	803	
541	803	
542	803	
543	803	
544	803	
545	803	
546	803	
547	803	
548	803	
549	803	
550	803	
551	803	
552	803	
553	803	
554	803	
555	803	
556	803	
557	803	
558	803	
559	803	
560	803	
561	803	
562	803	
563	803	
565	803	
566	803	
568	803	
571	803	
572	803	
573	803	
574	840	0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001946 0x800273a 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e68 0x80091b0 0x80091b8 0x8009740 0x8009766 0x8009782
575	849	0x8003c3a 0x8003c50 0x8003c54 0x8003c58 0x8003c82 0x8003c98 0x8003ee6 0x8004060 0x8004066
576	850	0x8003fd6
577	850	
578	850	
579	850	
580	850	
581	850	
582	850	
583	850	
584	850	
585	850	
586	850	
587	850	
588	850	
589	850	
590	850	
591	850	
592	850	
593	850	
594	850	
595	850	
596	850	
597	850	
598	850	
599	850	
600	850	
601	850	
602	850	
603	850	
604	850	
605	850	
606	850	
607	850	
608	850	
609	850	
611	850	
612	850	
613	850	
614	850	
615	850	
616	850	
617	850	
619	850	
622	850	
624	850	
625	850	
627	850	
629	850	
630	850	
632	850	
634	850	
635	850	
637	850	
639	850	
641	850	
643	850	
644	850	
645	852	0x8003a74 0x8004d1a
646	852	
647	852	
648	852	
649	852	
650	852	
651	852	
652	852	
653	852	
654	852	
655	852	
656	852	
657	852	
658	852	
659	852	
660	852	
661	852	
662	852	
663	852	
664	852	
665	852	
666	852	
667	852	
668	852	
669	852	
670	852	
672	852	
673	852	
674	852	
675	852	
676	852	
677	858	0x8003c5c 0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
678	864	0x8003c60 0x8003de6 0x8003df6 0x8003e00 0x8003e14 0x8008e46
679	870	0x8003c62 0x8003c66 0x8003c70 0x8003c76 0x8003c7a 0x8003dfc
680	870	
681	870	
682	870	
683	870	
684	870	
685	870	
686	870	
687	870	
688	870	
689	870	
690	870	
691	870	
692	870	
693	870	
694	870	
695	870	
696	870	
697	870	
698	870	
699	870	
700	870	
701	870	
702	870	
703	870	
704	870	
705	870	
706	870	
707	870	
708	870	
709	870	
710	870	
711	870	
712	870	
713	870	
714	870	
715	870	
716	870	
717	870	
718	870	
719	870	
724	871	0x8003f56
725	871	
726	871	
727	871	
728	871	
729	871	
731	871	
734	871	
736	871	
738	871	
740	871	
750	871	
755	871	
757	871	
758	871	
760	871	
762	871	
763	871	
765	871	
766	871	
767	871	
769	871	
770	873	0x8009750 0x8009754
772	873	
775	873	
776	873	
777	873	
779	873	
780	873	
782	873	
785	874	0x8002702
787	874	
790	874	
795	874	
798	874	
801	874	
802	874	
803	874	
805	874	
806	874	
809	874	
813	874	
816	874	
817	874	
818	875	0x800271e
819	875	
820	875	
821	875	
822	875	
823	875	
824	875	
825	875	
826	875	
827	875	
828	875	
829	875	
830	875	
831	875	
832	875	
833	875	
835	875	
836	875	
837	875	
838	875	
839	878	0x8008552 0x8008b6c 0x800979a
840	878	
841	878	
846	878	
851	878	
857	878	
862	878	
864	878	
867	878	
869	878	
870	878	
872	878	
877	878	
878	878	
879	878	
880	902	0x800024c 0x8000286 0x800059c 0x80005cc 0x8000d80 0x8000d9a 0x8000da6 0x8000e8a 0x8000e92 0x8000f46 0x8000f58 0x8000f60 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x80018f2 0x8005204 0x8005248
881	904	0x8000f40 0x8000f68
882	904	
883	907	0x8000e96 0x8000ea2 0x8000eae
884	909	0x800277e 0x800278a
885	910	0x8000e84
886	919	0x800067c 0x8000684 0x8000810 0x800084c 0x8000854 0x80009d8 0x8000b9e 0x8000d1c 0x8000d38
887	919	
888	921	0x80027a0 0x80027ac
889	924	0x8002848 0x8002850 0x8008b78
890	924	
891	927	0x800275e 0x800286c 0x800287e
892	927	
897	936	0x8000e00 0x8000e0c 0x8000e12 0x8000e2c 0x8000e34 0x8004078 0x800407e 0x80091d8 0x80091e0
902	936	
908	936	
910	936	
911	943	0x8000ba0 0x8000ba6 0x8000c28 0x8000c38 0x8000c3e 0x8000cc0 0x8000d12
913	943	
915	943	
918	943	
920	943	
923	943	
928	943	
933	943	
934	943	
935	943	
936	943	
937	943	
938	943	
939	943	
940	943	
941	943	
942	943	
943	943	
944	943	
945	943	
946	943	
947	943	
948	943	
950	943	
953	943	
959	943	
964	943	
999	943	
1004	943	
1005	943	
1006	943	
1008	943	
1009	943	
1010	943	
1011	943	
1012	943	
1013	943	
1014	943	
1015	943	
1016	945	0x8003c6a 0x8003c6e
1017	947	0x8003c9c 0x8003ca0
1018	947	
1019	947	
1020	949	0x8003cc2 0x8003cd8
1021	949	
1023	949	
1024	949	
1026	951	0x8003ce2 0x8003cf8
1027	951	
1028	951	
1030	951	
1031	951	
1032	951	
1034	951	
1035	951	
1037	951	
1040	953	0x8003d2a 0x8003d40
1042	955	0x8003d96 0x8003de2
1043	955	
1045	955	
1050	955	
1055	957	0x8003ca2 0x8003cb8
1057	957	
1060	957	
1065	957	
1070	957	
1072	957	
1073	957	
1075	1018	0x8000ef2 0x8000efa 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x800154e 0x8001876 0x8001884 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x8001f76 0x8001f7e 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x800366c 0x8005748 0x800575e 0x8005774 0x8005810 0x8007b08 0x8007b20 0x8007b30 0x8007bd8 0x8007bf6 0x8009588 0x80095aa 0x800960e
1076	1021	0x8000c30 0x8000cd0 0x8000d00
1077	1030	0x800189a 0x800189e 0x80018b2 0x8003068 0x800307a 0x800307e 0x8003084 0x800308c 0x8003090
1078	1030	
1079	1031	0x8000cf8
1080	1033	0x8000d30 0x8000d50
1081	1034	0x8000d10
1082	1034	
1083	1036	0x8000e3c 0x8000e4c
1084	1036	
1085	1036	
1086	1036	
1087	1036	
1088	1037	0x8000cf0
1090	1037	
1091	1038	0x8000cc8
1093	1038	
1094	1038	
1096	1039	0x8000cd8
1099	1039	
1103	1039	
1106	1039	
1108	1039	
1110	1039	
1112	1039	
1114	1041	0x8004070 0x8004076
1115	1042	0x8000ce0
1117	1043	0x8000ce8
1119	1043	
1122	1043	
1127	1043	
1128	1048	0x8000f0c 0x8000f14 0x800306e 0x8003072 0x8005830
1129	1050	0x8004944 0x800494a
1130	1060	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8 0x8008b8c 0x8008b90 0x8008b96 0x8008bb4
1131	1271	0x8000f26 0x8000f2e 0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e7e 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x80035de 0x800361c 0x800364e 0x800366a 0x800366e 0x8008278 0x80082a2 0x80082b0 0x80083b0 0x80083e6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x80085dc 0x80085fc 0x800861e 0x800865c 0x800867c 0x8008a10 0x8008a2c 0x8008a46 0x8008a8c 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008afc 0x8008b04 0x8008b10 0x8008b20 0x8008b30 0x8008b98 0x8008ba2 0x8008bcc 0x8008be0 0x8008d9e 0x8009036 0x80092b8 0x80092d4 0x80092d8 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x80095ae 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a206 0x800a20e 0x800a210 0x800a218 0x800a21a 0x800a222 0x800a228 0x800a240 0x800a244 0x800a262 0x800a26c 0x800a270
1132	1272	0x8007b38
1134	1272	
1135	1272	
1137	1291	0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8003614
1139	1291	
1140	1293	0x8001532 0x800187e
1142	1293	
1152	1293	
1154	1293	
1157	1293	
1159	1297	0x8000e5c 0x8000e64 0x8000e70 0x8000e7c
1162	1297	
1167	1298	0x8009324
1173	1298	
1178	1298	
1180	1298	
1183	1298	
1184	1298	
1185	1298	
1186	1298	
1187	1298	
1188	1298	
1189	1298	
1190	1298	
1191	1298	
1192	1322	0x80018ac 0x80018b0 0x8003020 0x8005308 0x8005324 0x8005338 0x8005378 0x800539a 0x80053f6 0x8005400 0x800542c 0x8005464 0x80054cc 0x800552a 0x8005544 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe 0x80095c4 0x80095de 0x80095e2
1193	1322	
1194	1323	0x8007b28
1195	1326	0x80052dc 0x8005380 0x8005394
1196	1329	0x80095bc 0x80095c8 0x80095e8
1197	1329	
1198	1329	
1199	1329	
1200	1329	
1201	1329	
1202	1333	0x80009e8 0x8001584 0x80015f8 0x8003132
1203	1333	
1204	1334	0x8000e18
1205	1345	0x80026b0 0x80028ac 0x8003b26 0x8003b64 0x8003b6c 0x8004108 0x8004118 0x8004130 0x8004136 0x800413e 0x8004146
1206	1345	
1207	1345	
1208	1345	
1209	1345	
1210	1345	
1211	1345	
1212	1345	
1213	1345	
1214	1345	
1215	1345	
1216	1345	
1217	1345	
1218	1345	
1219	1345	
1220	1345	
1222	1345	
1223	1345	
1224	1345	
1225	1345	
1226	1346	0x8000b96
1227	1346	
1228	1346	
1231	1347	0x80009f0
1234	1347	
1244	1378	0x8000808 0x80009f8 0x8000fd0 0x8000ff8 0x8001002 0x8001010 0x800101a 0x8001020 0x80013a2 0x8002498 0x80024a8 0x80024b0 0x80024bc 0x80024c8 0x80024d0 0x80024d8 0x80024ea 0x80024f4 0x80024fc 0x8002508 0x8002514 0x800251e 0x8002532 0x800253c 0x8002540 0x80094bc 0x8009510 0x800951a 0x8009522 0x8009526 0x800952a
1249	1378	
1254	1378	
1259	1381	0x80009e0 0x8001550 0x8001558
1269	1391	0x8000b2c 0x8000b36 0x8000b3e 0x8000b4a 0x8000b56 0x8000b6c 0x8000b84 0x80012f2 0x80012fa 0x8001380
1274	1391	
1275	1391	
1276	1391	
1277	1391	
1278	1391	
1279	1391	
1280	1391	
1281	1391	
1282	1391	
1283	1391	
1284	1391	
1286	1393	0x8000828 0x8000b8e
1287	1393	
1289	1393	
1291	1393	
1294	1393	
1299	1402	0x80051b0 0x80051d4 0x800521a 0x800521e 0x8005226 0x8005234 0x8005238 0x800523c 0x8005242
1305	1407	0x8000844 0x8000b06 0x8000f9a 0x8000faa 0x8000fb6
1310	1407	
1315	1407	
1320	1407	
1325	1407	
1330	1407	
1335	1407	
1337	1407	
1340	1407	
1342	1407	
1345	1407	
1346	1407	
1347	1407	
1348	1407	
1349	1407	
1350	1407	
1351	1407	
1352	1415	0x8005600 0x800560e 0x8005642 0x8005646 0x800564c 0x800566a 0x800568c 0x8005696
1353	1415	
1354	1415	
1355	1415	
1357	1415	
1358	1415	
1360	1415	
1361	1415	
1362	1415	
1363	1428	0x80036b0 0x80036d0 0x80036da 0x80036e8 0x80036f2 0x8003724 0x800554c 0x8005550 0x8005558 0x8005566 0x800556a 0x8005854 0x8005868
1364	1433	0x800281e 0x8002824 0x800282e 0x800283a 0x8008690
1365	1433	
1367	1433	
1370	1433	
1375	1433	
1376	1433	
1377	1433	
1378	1433	
1379	1433	
1380	1433	
1381	1433	
1382	1433	
1383	1433	
1384	1433	
1385	1433	
1386	1433	
1387	1433	
1388	1433	
1389	1433	
1390	1433	
1391	1433	
1393	1433	
1394	1433	
1396	1433	
1398	1433	
1401	1433	
1402	1433	
1403	1433	
1404	1433	
1405	1433	
1406	1433	
1407	1433	
1408	1433	
1409	1433	
1410	1433	
1411	1433	
1412	1433	
1413	1433	
1414	1433	
1415	1433	
1416	1433	
1417	1433	
1418	1433	
1419	1433	
1420	1433	
1421	1433	
1423	1433	
1424	1433	
1426	1433	
