# seconds_into_experiment	num_bbs_total	new_bbs_since_last
18	417	0x80038ba 0x80038cc 0x80038e0 0x80038ea 0x80038f2 0x80038fc 0x8003902 0x8003908 0x8003910 0x800391e 0x800392c 0x8003944 0x8003950 0x8003956 0x800398e 0x8003994 0x80039a8 0x80039b4 0x80039da 0x80039ee 0x80039f4 0x800421a 0x8008c78 0x8008c8e 0x8008caa 0x8008cd0 0x8008cf0 0x8008cf6 0x8008d0a 0x8008e88 0x8008ea0 0x8008eb0 0x8008ede 0x8009138 0x8009154 0x80091a0 0x80091a6 0x80091c4 0x80091cc 0x8009214 0x800921e 0x8009228
19	417	
20	417	
21	417	
22	417	
23	417	
24	417	
25	417	
26	417	
28	417	
31	417	
32	419	0x80039fa 0x8004224
33	419	
34	419	
35	421	0x800422a 0x8004234
36	421	
37	421	
38	421	
39	421	
40	421	
41	421	
42	421	
43	421	
44	421	
45	421	
46	421	
47	421	
49	421	
52	421	
53	421	
54	421	
55	421	
56	421	
57	421	
58	421	
59	422	0x800423a
60	422	
61	422	
62	422	
111	654	0x8000200 0x8000218 0x8000224 0x8000232 0x800023c 0x8000244 0x8000248 0x800041c 0x800043a 0x8000446 0x8000452 0x800045e 0x800047a 0x8000480 0x8000486 0x80004a8 0x80004dc 0x80004ea 0x80004fc 0x800050e 0x800051a 0x800052c 0x800053e 0x800054c 0x800055a 0x8000568 0x8000576 0x8000584 0x80019b4 0x80019be 0x80019d4 0x80019e0 0x8001e74 0x8001e78 0x8001e82 0x8001e8e 0x8001e96 0x8001e9a 0x8001e9e 0x8001ea2 0x8001ea6 0x8001eaa 0x8001eae 0x8001eb2 0x8001eb6 0x8001ed0 0x8001ede 0x8001eec 0x8001efa 0x8001f00 0x8001f0c 0x8001f10 0x8001f14 0x80028d2 0x80028e8 0x80028fa 0x8002908 0x8002922 0x8002f84 0x8002f9e 0x8002fb8 0x8002fc0 0x8002fca 0x8003684 0x8003784 0x80037a0 0x80037aa 0x80037ae 0x80037b0 0x80037b6 0x80037c2 0x80037ca 0x80037ee 0x8003802 0x800380a 0x800381c 0x8003822 0x8003824 0x800385c 0x8003862 0x8003864 0x8003878 0x800387e 0x8003884 0x8003890 0x80038aa 0x80038b2 0x8003996 0x80039c0 0x8003a14 0x8003a34 0x8003a3c 0x8003a40 0x8003b04 0x8003c1a 0x8003ef8 0x8003f00 0x8003f06 0x8003f48 0x8003f5e 0x8003f64 0x8003f6a 0x8003f78 0x8003f8c 0x8003f92 0x8003fb2 0x8003fc6 0x8003fca 0x8003fd4 0x8003fd8 0x8004160 0x8004170 0x8004178 0x800419c 0x80041a2 0x80041bc 0x80041c2 0x80041e8 0x80041f2 0x8004244 0x800424a 0x8004254 0x800425a 0x8004264 0x800426a 0x8004274 0x800427a 0x8004284 0x800428a 0x8004294 0x800429a 0x80042a6 0x80042ac 0x80042b8 0x80042c0 0x80042c6 0x80042d0 0x80042d6 0x80042e0 0x80042e6 0x80042f2 0x80042f8 0x8004304 0x800430a 0x8004324 0x800432a 0x8004344 0x800434a 0x8004364 0x800436a 0x8004384 0x800438a 0x80043a4 0x80043aa 0x80043b4 0x80043ba 0x80043c4 0x80043ca 0x80043d4 0x80043da 0x80043e4 0x80043ea 0x80043f4 0x80043fa 0x8004404 0x800440a 0x8004414 0x800441a 0x8004424 0x800442a 0x8004d24 0x8004d52 0x8004d70 0x800517c 0x8005182 0x800518e 0x800519a 0x80051a0 0x80051a6 0x80051bc 0x80051e0 0x80051ee 0x80051f8 0x8005200 0x80052c0 0x80052cc 0x80052e2 0x80052f8 0x8005738 0x8005740 0x8005778 0x80057bc 0x80057ca 0x80057d2 0x80057e4 0x80057f2 0x80057f6 0x80057fa 0x80058a8 0x80058bc 0x80058c0 0x80058c4 0x80058c6 0x80058ca 0x80058ce 0x800590c 0x8007b88 0x8007bbc 0x8007df0 0x8007e1c 0x800821e 0x8008228 0x800822e 0x8008232 0x800823e 0x8008244 0x8008248 0x800824a 0x8008de0 0x8008eee 0x8008f9c 0x8008ff0 0x8009008 0x8009018 0x8009074 0x800907a 0x80090dc 0x80090f8 0x8009108 0x8009114 0x800911c 0x800b440
112	654	
113	654	
114	654	
115	654	
116	654	
117	663	0x8003b16 0x8003b7c 0x8003b8e 0x8003bac 0x8003bca 0x8003bd4 0x8003bd8 0x8005848 0x800588c
118	664	0x8003f98
119	664	
120	665	0x8007bc2
121	665	
122	674	0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x8003b86 0x8005906 0x800590a 0x8005912
123	674	
124	674	
125	674	
126	675	0x8001ef2
127	684	0x8003be8 0x8003bf2 0x8003bf6 0x8003c04 0x8003f50 0x8003f70 0x8005804 0x800581a 0x80058e2
128	743	0x80005e4 0x80005f6 0x80018bc 0x8003b98 0x8003b9c 0x8003bb6 0x8003bba 0x8003c28 0x8003ede 0x8003ee4 0x8003f0c 0x8003f10 0x8003f18 0x8003f20 0x8003f32 0x8003f3a 0x8003f42 0x8003f46 0x80040a8 0x80040ae 0x80048f0 0x800490c 0x8004934 0x800493a 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x8005824 0x800583c 0x80058d0 0x80058f4 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008f80 0x8008f90 0x800923e
129	743	
130	743	
131	743	
132	743	
133	743	
134	743	
135	743	
136	743	
137	743	
138	743	
139	743	
140	743	
141	743	
142	743	
143	743	
144	762	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x800190e 0x8001916 0x8001948 0x8004058 0x800405e 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
145	762	
146	762	
147	762	
148	762	
149	762	
150	762	
151	762	
152	762	
153	762	
154	762	
155	762	
156	762	
157	762	
158	762	
159	762	
160	765	0x8003f3c 0x8004000 0x8004006
161	765	
162	770	0x8001f02 0x8003a50 0x8003a5c 0x8003a96 0x8004cd4
163	770	
164	770	
165	770	
166	770	
167	782	0x8001920 0x8001936 0x800193c 0x80026d0 0x8002716 0x800272a 0x8002798 0x80027be 0x80027c4 0x8002890 0x8004050 0x8004056
168	853	0x800045a 0x8000460 0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001946 0x800273a 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8003a66 0x8003a6c 0x8003a72 0x8003a74 0x8003a90 0x8003a9c 0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x8003c3a 0x8003c50 0x8003c54 0x8003c58 0x8003c5c 0x8003c60 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6 0x8004b68 0x8004b94 0x8004d00 0x8004d06 0x8004d16 0x8004d1a 0x8004d1c 0x80074aa 0x80074b4 0x8008534 0x8008552 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008b6c 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x80091b0 0x80091b8 0x8009740 0x8009750 0x8009754 0x800979a
169	854	0x8003fd6
170	856	0x800495c 0x8004962
171	856	
172	865	0x8003c62 0x8003c66 0x8003c70 0x8003c76 0x8003c7a 0x8003e00 0x8003e14 0x8004060 0x8004066
173	873	0x8000ba0 0x8000ba6 0x8000c38 0x8000c3e 0x8000d00 0x8000d12 0x80018f2 0x8003f56
174	873	
175	873	
176	886	0x8000d80 0x8000d9a 0x8000da6 0x8000e96 0x8000ea2 0x8000eae 0x8000f40 0x8000f46 0x8000f58 0x8000f60 0x8000f68 0x80027a0 0x80027ac
177	889	0x8002702 0x800286c 0x800287e
178	889	
179	900	0x800059c 0x80005cc 0x8000e00 0x8000e0c 0x8000e12 0x8000e2c 0x8000e34 0x8004078 0x800407e 0x80091d8 0x80091e0
180	900	
181	900	
182	900	
183	903	0x8003c6a 0x8003cc2 0x8003cd8
184	903	
185	903	
186	903	
187	906	0x8000e18 0x800271e 0x8003c6e
188	908	0x8003ca2 0x8003cb8
189	908	
190	908	
191	908	
192	912	0x8000c28 0x8000d10 0x8000d1c 0x8000d38
193	912	
194	925	0x800024c 0x8000286 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x8005204 0x8005248
195	925	
196	937	0x800275e 0x80027e4 0x80027ea 0x80027f4 0x8002800 0x80085dc 0x80085fc 0x800861e 0x8008652 0x800867c 0x8008bcc 0x8008be0
197	998	0x8000f0c 0x8000f14 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x800154e 0x8001876 0x8001884 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x8001f76 0x8001f7e 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x800366c 0x8005748 0x800575e 0x8005774 0x8005810 0x8007b08 0x8007b20 0x8007b30 0x8007bd8 0x8007bf6 0x8009588 0x80095aa 0x800960e
198	1009	0x80026b0 0x80028ac 0x8003b26 0x8003b64 0x8003b6c 0x8004108 0x8004118 0x8004130 0x8004136 0x800413e 0x8004146
199	1009	
200	1020	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8 0x8008b8c 0x8008b90 0x8008b96 0x8008b98 0x8008ba2
201	1024	0x8000c30 0x8000ce0 0x8003d96 0x8003de2
202	1024	
203	1024	
204	1024	
205	1024	
206	1024	
207	1024	
208	1027	0x8000cc0 0x8003d2a 0x8003d40
209	1032	0x8003e18 0x8003e94 0x8003ea4 0x8003eae 0x8003ebc
210	1032	
211	1250	0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x8003614 0x800364e 0x800366a 0x800366e 0x8008278 0x80082a2 0x80082b0 0x80083b0 0x80083e6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x800865c 0x8008a10 0x8008a2c 0x8008a46 0x8008a8c 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008afc 0x8008b04 0x8008b10 0x8008b20 0x8008b30 0x8008bb4 0x8008d9e 0x8009036 0x80092b8 0x80092d4 0x80092d8 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x80095ae 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a206 0x800a20e 0x800a210 0x800a218 0x800a21a 0x800a222 0x800a228 0x800a240 0x800a244 0x800a262 0x800a26c 0x800a270
212	1251	0x8000cd8
213	1251	
214	1251	
215	1251	
216	1258	0x800067c 0x8000684 0x800084c 0x8000854 0x8000b96 0x8000e3c 0x8000e4c
217	1258	
218	1258	
219	1258	
220	1258	
221	1258	
222	1258	
223	1262	0x8000818 0x8000a14 0x8000a1e 0x8000b9e
224	1262	
225	1289	0x8000e5c 0x8000e64 0x8000e70 0x8000e7c 0x8000f26 0x8000f2e 0x8003020 0x80052dc 0x8005308 0x8005324 0x8005338 0x8005378 0x8005380 0x8005394 0x80053f6 0x8005400 0x800546e 0x80054cc 0x80054e8 0x8005520 0x8005544 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe
226	1289	
227	1289	
228	1289	
229	1289	
230	1289	
231	1289	
232	1289	
233	1289	
234	1289	
235	1289	
236	1289	
237	1289	
238	1289	
239	1289	
240	1289	
241	1289	
242	1289	
243	1289	
244	1289	
245	1289	
246	1289	
247	1289	
248	1289	
249	1289	
250	1289	
251	1289	
252	1289	
253	1289	
254	1290	0x8000e84
255	1290	
256	1290	
257	1290	
258	1290	
259	1290	
260	1290	
261	1293	0x8002e7e 0x80035de 0x800361c
262	1294	0x8000cd0
263	1294	
264	1380	0x8001954 0x8001984 0x8001a24 0x8001a68 0x8001a72 0x8001a86 0x8001a92 0x8001a96 0x8001aa0 0x8001ab4 0x8001ac0 0x8001ac4 0x8001ace 0x8001ae2 0x8001aee 0x8001af2 0x8001b0c 0x8001b1a 0x8001b26 0x8001b32 0x8001b3e 0x8001b4e 0x8001b58 0x8001b60 0x8001b6c 0x8001b78 0x8001b86 0x8001b92 0x8001b9c 0x8001ba4 0x8001bb0 0x8001bbc 0x8001bc6 0x8001bce 0x8001bda 0x8001bea 0x8001c28 0x8001c32 0x8001c3a 0x8001c60 0x8001c68 0x8001c70 0x8001c82 0x8001c90 0x8001ca4 0x8001cb4 0x8001cbe 0x8001ccc 0x8001cd6 0x8001ce8 0x8001cf0 0x8001cfa 0x8001d08 0x8001d2c 0x8001d3c 0x8001d42 0x8001d50 0x8001d58 0x8001d62 0x8001d6a 0x8001d70 0x8001dc4 0x8001dd8 0x8001de2 0x8001df0 0x8002554 0x80028c0 0x8003d5c 0x8003d6a 0x8003d72 0x8003d7a 0x80084f0 0x80084fa 0x8008690 0x8008830 0x8008850 0x8008864 0x8008898 0x80088b2 0x8008912 0x8008930 0x8008936 0x800894e 0x800895c 0x8008974 0x8009324
265	1380	
266	1380	
267	1380	
268	1380	
269	1389	0x800189a 0x800189e 0x80018b2 0x8003068 0x800307a 0x800307e 0x8003084 0x800308c 0x8003090
270	1391	0x8000ef2 0x8000efa
271	1401	0x80051b0 0x80051c8 0x800521a 0x800521e 0x8005226 0x800522e 0x8005232 0x8005238 0x800523c 0x8005242
272	1401	
273	1401	
274	1401	
275	1401	
276	1401	
277	1404	0x8004944 0x800494a 0x8005830
278	1404	
279	1404	
280	1404	
281	1404	
282	1405	0x8000cc8
283	1405	
284	1405	
285	1405	
286	1405	
287	1405	
288	1405	
289	1405	
290	1410	0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
291	1410	
292	1410	
293	1410	
294	1410	
295	1410	
296	1410	
297	1410	
298	1410	
299	1410	
300	1410	
301	1414	0x800281e 0x8002824 0x800282e 0x800283a
302	1414	
303	1414	
304	1414	
306	1414	
307	1414	
309	1414	
310	1414	
311	1414	
312	1414	
313	1414	
314	1414	
316	1414	
319	1414	
321	1414	
324	1414	
325	1414	
326	1415	0x8000ce8
327	1415	
328	1415	
329	1415	
330	1415	
331	1415	
332	1415	
333	1415	
334	1415	
335	1415	
336	1415	
337	1415	
338	1415	
339	1415	
344	1415	
345	1415	
347	1415	
348	1415	
350	1415	
351	1415	
353	1415	
354	1415	
355	1415	
356	1415	
358	1415	
359	1415	
360	1415	
361	1415	
362	1415	
363	1415	
364	1415	
365	1415	
366	1415	
367	1415	
368	1415	
369	1415	
370	1415	
371	1415	
372	1415	
373	1415	
374	1415	
375	1415	
376	1415	
377	1415	
378	1415	
379	1417	0x8000810 0x80009e0
380	1419	0x8001d12 0x8001d34
381	1420	0x80009e8
382	1420	
383	1422	0x8000e8a 0x8000e92
384	1422	
385	1422	
386	1422	
387	1422	
388	1422	
389	1422	
390	1422	
391	1422	
392	1422	
393	1422	
394	1422	
395	1422	
396	1422	
397	1422	
398	1423	0x80009d8
399	1423	
400	1423	
401	1423	
402	1423	
403	1423	
404	1429	0x8003c82 0x8003c98 0x8003ce2 0x8003cf8 0x8003d44 0x8003ed8
405	1429	
406	1429	
407	1429	
408	1429	
409	1429	
410	1429	
412	1429	
413	1429	
414	1429	
416	1429	
417	1429	
418	1429	
419	1429	
420	1429	
421	1429	
422	1429	
423	1430	0x8000cf0
424	1431	0x8000cf8
425	1434	0x8001c9a 0x8001cac 0x8001ce0
426	1434	
427	1434	
428	1436	0x80018ac 0x80018b0
429	1436	
430	1436	
431	1436	
432	1436	
433	1436	
434	1436	
435	1436	
436	1436	
437	1436	
438	1436	
440	1436	
441	1436	
442	1436	
443	1436	
444	1436	
445	1436	
446	1436	
447	1436	
448	1437	0x8003eaa
449	1437	
450	1437	
451	1437	
452	1437	
453	1437	
454	1437	
455	1437	
456	1437	
461	1437	
466	1437	
467	1437	
468	1437	
469	1437	
470	1437	
471	1437	
472	1437	
474	1437	
477	1437	
479	1437	
480	1437	
482	1437	
483	1437	
484	1437	
485	1437	
486	1437	
487	1437	
488	1437	
489	1437	
490	1437	
491	1437	
492	1437	
493	1437	
494	1437	
495	1437	
496	1437	
497	1437	
498	1437	
499	1443	0x8001c1c 0x8001c78 0x8001dfe 0x8001e08 0x8001e0e 0x8001e46
500	1443	
501	1443	
502	1443	
503	1443	
504	1443	
506	1443	
507	1443	
508	1443	
509	1443	
510	1443	
511	1443	
512	1443	
513	1443	
514	1443	
515	1443	
516	1443	
517	1443	
522	1443	
523	1443	
524	1443	
525	1443	
526	1444	0x80078fa
527	1444	
528	1444	
529	1444	
530	1455	0x8001e1c 0x8001e26 0x8001e2e 0x8001e3c 0x8001e56 0x8001e5a 0x800256a 0x800256e 0x8002662 0x8003d7e 0x8003d94
531	1455	
532	1455	
533	1455	
534	1455	
535	1455	
536	1455	
537	1455	
538	1455	
539	1455	
540	1455	
541	1455	
542	1455	
543	1455	
544	1455	
545	1455	
546	1455	
547	1455	
548	1455	
549	1455	
550	1455	
551	1455	
552	1455	
553	1455	
554	1455	
555	1455	
556	1455	
557	1455	
558	1455	
560	1455	
563	1455	
564	1455	
565	1455	
566	1455	
567	1455	
568	1455	
569	1455	
570	1455	
571	1455	
572	1455	
573	1455	
574	1455	
575	1455	
576	1455	
577	1455	
578	1455	
583	1455	
585	1455	
586	1455	
588	1455	
589	1455	
590	1455	
591	1455	
592	1455	
593	1461	0x8003cfc 0x8003d10 0x8003d1c 0x8003d28 0x80041ac 0x80041b2
594	1461	
595	1461	
596	1461	
597	1461	
598	1461	
599	1461	
600	1461	
602	1461	
603	1461	
604	1461	
605	1461	
607	1461	
608	1461	
609	1461	
610	1461	
611	1461	
612	1461	
613	1461	
614	1461	
615	1461	
616	1461	
618	1461	
619	1461	
624	1461	
625	1461	
626	1461	
627	1461	
628	1461	
629	1461	
630	1461	
631	1461	
632	1461	
633	1461	
634	1461	
635	1461	
636	1461	
637	1461	
638	1461	
639	1461	
640	1461	
641	1461	
643	1461	
644	1461	
645	1461	
646	1461	
648	1461	
649	1461	
650	1461	
655	1461	
660	1461	
661	1461	
662	1461	
663	1461	
664	1461	
665	1461	
667	1461	
668	1461	
670	1461	
672	1461	
675	1463	0x8000844 0x8000b06
676	1463	
677	1463	
679	1463	
680	1463	
681	1463	
682	1463	
683	1463	
684	1463	
685	1463	
695	1463	
696	1463	
697	1463	
699	1463	
700	1463	
701	1463	
702	1463	
704	1463	
705	1463	
707	1463	
708	1463	
710	1525	0x80036b0 0x80036d0 0x80036da 0x80036e8 0x80036f2 0x8003724 0x8003cbc 0x8003cc0 0x80044a8 0x80044b4 0x80044c0 0x80044ce 0x80044d4 0x80044da 0x8004500 0x8004506 0x8004508 0x800450e 0x8004510 0x8004516 0x8004518 0x800451e 0x8004520 0x8004526 0x8004528 0x800452e 0x8004530 0x8004536 0x8004538 0x800453e 0x8004540 0x8004546 0x8004588 0x800459c 0x80045a2 0x80045a8 0x80045aa 0x80045b0 0x80045b6 0x80045bc 0x80045c2 0x80045ca 0x80045d0 0x80045d6 0x8004616 0x8004628 0x800462e 0x8004634 0x8004636 0x800463c 0x8004642 0x8004648 0x800539a 0x800554c 0x8005550 0x8005558 0x8005566 0x800556a 0x8005854 0x8005868 0x8005878 0x8005892
711	1525	
712	1525	
713	1525	
714	1525	
715	1525	
716	1525	
717	1525	
718	1525	
719	1525	
720	1525	
721	1525	
722	1525	
723	1525	
724	1525	
725	1525	
726	1525	
727	1525	
728	1525	
729	1525	
730	1525	
731	1525	
732	1525	
733	1525	
735	1525	
736	1528	0x800548a 0x80054c2 0x800552a
737	1528	
738	1528	
739	1536	0x8005600 0x800560e 0x8005642 0x8005646 0x800564c 0x800566a 0x800568c 0x8005696
740	1536	
741	1536	
742	1536	
743	1536	
744	1536	
745	1536	
746	1536	
751	1536	
756	1538	0x8000808 0x80009f8
759	1538	
763	1538	
766	1538	
771	1538	
776	1538	
