# seconds_into_experiment	num_bbs_total	new_bbs_since_last
10	349	
11	349	
12	349	
13	349	
14	349	
15	349	
16	349	
17	349	
22	417	0x8000370 0x8000388 0x80003a4 0x80003c2 0x80003ca 0x80003d2 0x80003d6 0x80003d8 0x80003fa 0x8000400 0x8000406 0x8000410 0x80038ba 0x80038cc 0x80038e0 0x80038ea 0x80038f2 0x80038fc 0x8003902 0x8003908 0x8003910 0x800391e 0x800392c 0x8003944 0x8003950 0x8003956 0x800398e 0x8003994 0x80039a8 0x80039b4 0x80039da 0x80039ee 0x80039f4 0x80039fa 0x800409e 0x80040b8 0x80040be 0x8004210 0x800421a 0x8004224 0x8004bd2 0x8004bde 0x8004be8 0x8004bf0 0x8004c00 0x8004cac 0x8005172 0x8005178 0x8008c78 0x8008c8e 0x8008caa 0x8008cd0 0x8008cf0 0x8008cf6 0x8008d0a 0x8008e88 0x8008ea0 0x8008eb0 0x8008ede 0x8009138 0x8009154 0x80091a0 0x80091a6 0x80091c4 0x80091cc 0x8009214 0x800921e 0x8009228
23	417	
24	417	
25	417	
26	417	
27	417	
28	417	
29	417	
30	417	
31	417	
32	417	
33	417	
34	417	
35	417	
36	417	
37	417	
130	417	
131	470	0x8003784 0x80037a0 0x80037ae 0x80037b6 0x80037c2 0x80037ca 0x80037ee 0x8003802 0x800380a 0x800381c 0x8003822 0x8003824 0x800385c 0x8003862 0x8003864 0x8003878 0x800387e 0x8003884 0x8003890 0x80038aa 0x80038b2 0x8003996 0x80039c0 0x800422a 0x8004234 0x800423a 0x8004244 0x800424a 0x8004254 0x800425a 0x8004264 0x800426a 0x8004274 0x800427a 0x8004284 0x800428a 0x8004294 0x800429a 0x80042a6 0x80042ac 0x80042b8 0x80042c0 0x80042c6 0x80042d0 0x80042d6 0x80042e0 0x80042e6 0x80042f2 0x8008ff0 0x8009008 0x8009018 0x8009074 0x800907a
132	470	
133	470	
134	578	0x8000200 0x8000218 0x8000224 0x8000232 0x800023c 0x8000244 0x8000248 0x800041c 0x800043a 0x8000446 0x8000452 0x800045e 0x800047a 0x8000480 0x8000486 0x80004a8 0x80004dc 0x80004ea 0x80004fc 0x800050e 0x800051a 0x80019b4 0x80019be 0x80019d4 0x80019e0 0x8001e74 0x8001e78 0x8001e82 0x8001e96 0x8001e9a 0x8001e9e 0x8001ea2 0x8001ea6 0x8001eaa 0x8001eae 0x8002908 0x8002922 0x8002f84 0x8002f9e 0x8002fb8 0x8002fc0 0x8002fca 0x80037aa 0x80037b0 0x8003a14 0x8003a34 0x8003a3c 0x8003a40 0x80041e8 0x80041f2 0x80042f8 0x8004304 0x800430a 0x8004324 0x800432a 0x8004344 0x800434a 0x8004364 0x800436a 0x8004384 0x800438a 0x80043a4 0x80043aa 0x80043b4 0x80043ba 0x80043c4 0x80043ca 0x80043d4 0x80043da 0x80043e4 0x80043ea 0x80043f4 0x80043fa 0x8004404 0x800440a 0x8004414 0x800441a 0x8004424 0x800442a 0x8004d24 0x8004d52 0x8004d70 0x800517c 0x8005182 0x800518e 0x800519a 0x80051a0 0x80051a6 0x80051bc 0x80051e0 0x80051ee 0x80051f8 0x8005200 0x80052c0 0x80052cc 0x80052e2 0x8005738 0x8005740 0x8005778 0x80057bc 0x80057ca 0x80057e4 0x80057f2 0x80057f6 0x80057fa 0x8007b88 0x8008eee 0x800b440
135	658	0x800052c 0x800053e 0x800054c 0x800055a 0x8000568 0x8000576 0x8000584 0x8001e8e 0x8001eb2 0x8001eb6 0x8001ed0 0x8001ede 0x8001eec 0x8001efa 0x8001f00 0x8001f0c 0x8001f10 0x8001f14 0x80028d2 0x80028e8 0x80028fa 0x8003684 0x8003b04 0x8003b16 0x8003b7c 0x8003b8e 0x8003bac 0x8003bca 0x8003bd4 0x8003bd8 0x8003c1a 0x8003ef8 0x8003f00 0x8003f06 0x8003f48 0x8003f5e 0x8003f64 0x8003f6a 0x8003f78 0x8003f8c 0x8003fb2 0x8003fc6 0x8003fca 0x8003fd4 0x8003fd8 0x8004160 0x8004170 0x8004178 0x800419c 0x80041a2 0x80041bc 0x80041c2 0x80052f8 0x80057d2 0x8005848 0x800588c 0x80058a8 0x80058bc 0x80058c6 0x80058ca 0x80058ce 0x800590c 0x8007bbc 0x8007df0 0x8007e1c 0x800821e 0x8008228 0x800822e 0x8008232 0x800823e 0x8008244 0x8008248 0x800824a 0x8008de0 0x8008f9c 0x80090dc 0x80090f8 0x8009108 0x8009114 0x800911c
136	663	0x8003f92 0x8003f98 0x80058c0 0x80058c4 0x8007bc2
137	665	0x8005bf6 0x8005c1a
138	665	
139	665	
140	665	
141	665	
142	690	0x80005e4 0x80005f6 0x80018bc 0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x8003b86 0x8003c28 0x8003ede 0x8003ee4 0x8003f0c 0x8003f10 0x8003f18 0x8003f20 0x8003f32 0x8003f3a 0x8003f42 0x8003f46 0x80040a8 0x80040ae 0x8005906 0x800590a 0x8005912
143	690	
144	720	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x800190e 0x8001920 0x8001936 0x800193c 0x8001948 0x80026d0 0x8002716 0x800272a 0x8002798 0x80027be 0x80027c4 0x8002890 0x8003f50 0x8003f70 0x8004050 0x8004056 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
145	720	
146	720	
147	720	
148	720	
149	720	
150	720	
151	735	0x8001ef2 0x8001f02 0x8003a50 0x8003a5c 0x8003a96 0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x8004b68 0x8004cd4 0x8004d00 0x8004d06 0x80074aa 0x80074b4
152	735	
153	735	
154	735	
155	735	
156	735	
157	735	
158	735	
159	735	
160	738	0x8003f3c 0x8004000 0x8004006
161	783	0x8003b98 0x8003b9c 0x8003be8 0x8003bf2 0x8003bf6 0x8003c04 0x80048f0 0x800490c 0x800495c 0x8004962 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x8005804 0x800581a 0x80058d0 0x80058e2 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008f80 0x8008f90 0x800923e
162	798	0x800045a 0x8000460 0x8003a66 0x8003a6c 0x8003a72 0x8003a90 0x8003a9c 0x8003bb6 0x8003bba 0x8004b94 0x8004d16 0x8004d1c 0x8005824 0x800583c 0x80058f4
163	798	
164	798	
165	798	
166	798	
167	798	
168	798	
169	798	
170	798	
171	798	
172	798	
173	798	
174	798	
175	798	
176	798	
177	798	
178	798	
179	798	
180	838	0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001916 0x8001946 0x800273a 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8004058 0x800405e 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x80091b0 0x80091b8 0x8009740 0x8009750 0x8009754
181	838	
182	838	
183	838	
184	838	
185	838	
186	838	
187	838	
188	838	
189	838	
190	838	
191	838	
192	838	
193	838	
194	838	
195	838	
196	840	0x8004934 0x800493a
197	840	
198	840	
199	840	
200	840	
201	840	
202	840	
203	840	
204	840	
205	840	
206	840	
207	840	
208	840	
209	840	
210	840	
211	840	
212	840	
213	840	
214	840	
215	840	
216	840	
217	840	
218	840	
219	840	
220	840	
221	840	
222	840	
223	840	
224	840	
225	840	
226	841	0x8003fd6
227	841	
228	841	
230	841	
231	841	
232	841	
233	841	
234	841	
235	841	
236	841	
237	841	
238	841	
239	841	
240	841	
241	841	
242	841	
243	841	
244	841	
245	841	
246	843	0x8003a74 0x8004d1a
247	843	
248	843	
249	843	
250	843	
251	843	
252	843	
253	843	
254	843	
255	843	
256	843	
257	843	
258	843	
259	843	
260	843	
261	843	
262	843	
263	843	
264	843	
265	843	
266	843	
267	843	
268	843	
269	843	
270	843	
271	843	
272	843	
273	843	
274	843	
275	843	
276	843	
277	843	
278	843	
279	843	
280	843	
281	843	
282	843	
283	843	
284	843	
285	843	
286	843	
287	843	
288	843	
289	843	
290	843	
291	843	
292	843	
295	843	
298	843	
299	843	
300	843	
301	843	
302	843	
303	843	
304	843	
305	843	
306	843	
307	843	
308	843	
309	845	0x80027a0 0x80027ac
310	845	
311	845	
312	845	
313	845	
314	845	
315	845	
316	845	
317	845	
318	856	0x8003c3a 0x8003c50 0x8003c62 0x8003c66 0x8003c70 0x8003c76 0x8003c7a 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6
319	856	
320	856	
321	856	
322	857	0x800271e
323	857	
324	857	
325	857	
326	857	
327	860	0x8008552 0x8008b6c 0x800979a
328	860	
329	860	
330	860	
331	860	
332	860	
333	860	
334	860	
335	860	
336	860	
337	860	
338	860	
339	862	0x8003c6a 0x8003c6e
340	862	
341	870	0x8003c54 0x8003c58 0x8003c5c 0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
342	870	
343	870	
344	870	
345	870	
346	870	
347	870	
348	870	
349	870	
350	870	
351	870	
352	870	
353	880	0x8000d80 0x8000d9a 0x8000f40 0x8000f46 0x8000f58 0x8000f60 0x8000f68 0x80018f2 0x8004060 0x8004066
354	880	
355	880	
356	880	
357	880	
358	880	
363	880	
364	880	
365	880	
366	880	
367	880	
368	880	
369	880	
370	880	
371	880	
372	880	
373	880	
374	880	
375	880	
376	880	
377	880	
378	880	
379	894	0x800024c 0x8000286 0x8000da6 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x8005204 0x8005248
380	894	
381	906	0x800275e 0x800281e 0x8002824 0x800282e 0x800283a 0x80085dc 0x80085fc 0x800861e 0x800865c 0x800867c 0x8008bcc 0x8008be0
382	915	0x800059c 0x80005cc 0x8000e00 0x8000e0c 0x8000e18 0x8000e2c 0x8000e34 0x80091d8 0x80091e0
383	915	
384	915	
385	915	
386	915	
387	915	
388	915	
389	915	
390	915	
391	915	
392	915	
393	915	
394	915	
396	915	
397	915	
399	915	
400	915	
401	915	
402	915	
403	915	
404	915	
405	915	
406	915	
407	915	
408	915	
409	915	
410	915	
411	915	
412	915	
413	915	
414	915	
415	915	
416	915	
417	915	
418	915	
419	915	
420	915	
421	915	
422	915	
423	915	
424	917	0x8000e3c 0x8000e4c
425	917	
426	919	0x8000e84 0x8002702
427	919	
428	919	
429	919	
430	919	
432	919	
433	919	
435	919	
436	919	
437	919	
438	919	
439	919	
440	919	
441	919	
442	919	
443	919	
444	919	
445	919	
446	919	
447	919	
448	919	
449	919	
450	919	
451	919	
452	919	
453	919	
454	919	
455	919	
457	919	
460	919	
461	919	
462	919	
463	919	
464	919	
465	919	
467	919	
470	919	
472	919	
474	919	
476	919	
479	919	
481	919	
486	919	
487	919	
488	919	
490	919	
491	919	
493	919	
494	919	
496	919	
497	919	
498	919	
500	919	
501	919	
502	919	
503	919	
504	924	0x80027e4 0x80027ea 0x80027f4 0x8002800 0x8008652
505	924	
506	924	
508	924	
511	924	
512	924	
513	924	
514	924	
515	924	
516	924	
517	924	
518	924	
519	924	
520	924	
521	924	
522	924	
524	924	
527	924	
528	924	
529	924	
530	924	
531	924	
532	924	
534	924	
535	924	
537	924	
539	926	0x8000e8a 0x8000e92
540	926	
542	926	
543	926	
544	926	
545	926	
546	926	
547	926	
548	926	
549	926	
551	926	
552	926	
557	926	
562	926	
563	926	
564	926	
565	926	
566	931	0x800067c 0x8000684 0x800084c 0x8000854 0x8000b96
567	931	
568	931	
569	931	
571	931	
572	931	
573	931	
575	931	
578	931	
588	934	0x8003c60 0x8003e00 0x8003e14
593	934	
598	934	
599	934	
600	934	
601	934	
602	934	
603	934	
605	934	
608	934	
610	934	
613	934	
615	934	
618	934	
619	934	
620	934	
621	934	
622	934	
623	934	
624	934	
625	934	
626	934	
627	934	
628	934	
631	934	
634	934	
635	934	
636	934	
637	934	
638	934	
639	1240	0x8000f0c 0x8000f14 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x800154e 0x8001876 0x8001884 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x8001f76 0x8001f7e 0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x8003020 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x80035de 0x800361c 0x800364e 0x800366a 0x800366e 0x8004944 0x800494a 0x80052dc 0x8005308 0x8005324 0x8005338 0x8005378 0x8005380 0x8005394 0x80053f6 0x8005400 0x800546e 0x800548a 0x80054c2 0x800552a 0x8005544 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe 0x8005748 0x800575e 0x8005774 0x8005810 0x8007b08 0x8007b20 0x8007b30 0x8007b38 0x8007bd8 0x8007bf6 0x8008278 0x80082a2 0x80082b0 0x80083b0 0x80083e6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x8008a10 0x8008a2c 0x8008a46 0x8008a8c 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008afc 0x8008b04 0x8008b10 0x8008b20 0x8008b30 0x8008b8c 0x8008b90 0x8008b96 0x8008b98 0x8008ba2 0x8008bb4 0x8008d9e 0x8009036 0x80092b8 0x80092d4 0x80092d8 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x8009588 0x80095aa 0x80095ae 0x800960e 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a206 0x800a20e 0x800a210 0x800a218 0x800a21a 0x800a222 0x800a228 0x800a240 0x800a244 0x800a26c 0x800a270
640	1243	0x8000e96 0x8000ea2 0x8000eae
641	1243	
642	1252	0x800539a 0x8005600 0x800560e 0x8005642 0x8005646 0x800564c 0x800566a 0x800568c 0x8005696
643	1252	
644	1252	
645	1252	
646	1252	
647	1252	
648	1252	
649	1252	
650	1252	
651	1252	
652	1252	
653	1252	
654	1252	
655	1252	
656	1252	
657	1252	
658	1252	
659	1252	
661	1254	0x800286c 0x800287e
662	1254	
664	1254	
665	1254	
666	1254	
667	1254	
668	1254	
669	1254	
670	1254	
671	1254	
672	1254	
673	1254	
674	1254	
675	1256	0x8002e7e 0x800a262
676	1256	
677	1256	
678	1264	0x800494c 0x8004952 0x800554c 0x8005550 0x8005558 0x8005566 0x800556a 0x8005830
679	1264	
680	1264	
681	1264	
682	1265	0x8007b28
683	1273	0x8000ba0 0x8000ba6 0x8000c30 0x8000c3e 0x8000ce0 0x8000d12 0x8000d1c 0x8000d38
684	1273	
685	1273	
686	1273	
687	1273	
688	1273	
689	1273	
690	1273	
691	1273	
692	1273	
693	1273	
694	1273	
695	1273	
697	1273	
700	1273	
705	1273	
706	1273	
707	1273	
708	1273	
709	1273	
710	1273	
721	1273	
722	1273	
723	1273	
724	1273	
725	1273	
726	1273	
731	1273	
736	1273	
737	1273	
738	1273	
739	1273	
740	1273	
741	1273	
742	1274	0x8003614
743	1274	
744	1274	
745	1274	
746	1274	
747	1274	
748	1274	
749	1276	0x8000ef2 0x8000efa
750	1276	
751	1276	
752	1287	0x80036b0 0x80036d0 0x80036da 0x80036e8 0x80036f2 0x8003724 0x8005854 0x8005868 0x8005878 0x8005892 0x8009324
753	1289	0x8003d2a 0x8003d40
754	1289	
755	1289	
756	1289	
757	1289	
758	1289	
759	1289	
760	1289	
761	1289	
762	1289	
763	1289	
764	1289	
765	1289	
766	1289	
767	1289	
769	1289	
772	1289	
777	1291	0x8003c82 0x8003c98
778	1291	
779	1291	
780	1291	
781	1293	0x800493c 0x8004942
782	1293	
783	1293	
784	1293	
785	1293	
786	1293	
787	1293	
788	1293	
789	1293	
790	1293	
791	1293	
792	1293	
793	1293	
794	1293	
795	1293	
796	1293	
797	1299	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8
798	1299	
799	1299	
800	1299	
801	1299	
802	1310	0x80026b0 0x80028ac 0x8003b26 0x8003b64 0x8003b6c 0x8004108 0x8004118 0x8004130 0x8004136 0x800413e 0x8004146
803	1310	
804	1310	
805	1310	
806	1310	
807	1310	
808	1310	
809	1310	
810	1310	
811	1310	
812	1310	
813	1310	
814	1310	
815	1310	
816	1310	
817	1310	
818	1310	
819	1310	
820	1310	
821	1310	
822	1310	
823	1310	
824	1310	
825	1310	
826	1310	
827	1310	
828	1310	
830	1310	
833	1310	
834	1310	
835	1310	
836	1310	
837	1310	
838	1310	
839	1310	
840	1310	
841	1310	
842	1310	
843	1310	
845	1310	
848	1310	
850	1310	
853	1310	
855	1310	
856	1310	
858	1310	
863	1310	
866	1310	
869	1310	
871	1310	
874	1310	
876	1310	
877	1310	
879	1310	
884	1310	
886	1310	
889	1310	
891	1311	0x8008cfc
892	1313	0x8003ca2 0x8003cb8
894	1313	
896	1313	
899	1313	
900	1313	
901	1313	
903	1313	
904	1313	
906	1313	
907	1313	
909	1313	
911	1313	
914	1313	
919	1313	
924	1313	
926	1313	
927	1313	
929	1313	
930	1313	
931	1313	
932	1315	0x8003cc2 0x8003cd8
933	1315	
934	1315	
935	1317	0x8003c9c 0x8003ca0
936	1319	0x8003d44 0x8003ed8
937	1321	0x8003ce2 0x8003cf8
939	1321	
940	1328	0x8000810 0x80009d8 0x8000b9e 0x8001532 0x800187e 0x8004078 0x800407e
941	1407	0x8001954 0x8001984 0x8001a24 0x8001a68 0x8001a72 0x8001a86 0x8001a92 0x8001a96 0x8001aa0 0x8001ab4 0x8001ac0 0x8001ac4 0x8001ace 0x8001ae2 0x8001aee 0x8001af2 0x8001b0c 0x8001b1a 0x8001b26 0x8001b32 0x8001b3e 0x8001b4e 0x8001b58 0x8001b60 0x8001b6c 0x8001b78 0x8001b86 0x8001b92 0x8001b9c 0x8001ba4 0x8001bb0 0x8001bbc 0x8001bc6 0x8001bce 0x8001bda 0x8001bea 0x8001c28 0x8001c32 0x8001c3a 0x8001c68 0x8001c70 0x8001c82 0x8001c90 0x8001c9a 0x8001cac 0x8001cb4 0x8001cbe 0x8001ccc 0x8001ce0 0x8001cf0 0x8001cfa 0x8001d08 0x8001d2c 0x8001d3c 0x8001d42 0x8001d50 0x8001dc4 0x8001dd8 0x8001de2 0x8001df0 0x8002554 0x8003d5c 0x8003d6a 0x8003d72 0x8003d7a 0x80084f0 0x80084fa 0x8008690 0x8008830 0x8008850 0x8008864 0x8008898 0x80088b2 0x8008912 0x8008930 0x8008936 0x800894e 0x800895c 0x8008974
942	1407	
944	1407	
945	1407	
947	1407	
948	1407	
950	1407	
951	1407	
952	1407	
953	1407	
954	1407	
955	1407	
956	1407	
957	1407	
958	1407	
959	1407	
960	1407	
965	1407	
970	1407	
975	1407	
976	1407	
977	1407	
978	1407	
979	1411	0x8000e5c 0x8000e64 0x8000e70 0x8000e7c
980	1411	
981	1411	
982	1411	
983	1411	
984	1411	
985	1411	
987	1411	
990	1411	
992	1411	
995	1411	
997	1411	
998	1411	
999	1411	
1001	1411	
1006	1411	
1007	1411	
1008	1411	
1009	1411	
1010	1411	
1011	1411	
1016	1411	
1017	1411	
1018	1411	
1019	1457	0x8003cbc 0x8003cc0 0x80044a8 0x80044b4 0x80044c0 0x80044ce 0x80044d4 0x80044da 0x8004500 0x8004506 0x8004508 0x800450e 0x8004510 0x8004516 0x8004518 0x800451e 0x8004520 0x8004526 0x8004528 0x800452e 0x8004530 0x8004536 0x8004538 0x800453e 0x8004540 0x8004546 0x8004588 0x800459c 0x80045a2 0x80045a8 0x80045aa 0x80045b0 0x80045b6 0x80045bc 0x80045c2 0x80045ca 0x80045d0 0x80045d6 0x8004616 0x8004628 0x800462e 0x8004634 0x8004636 0x800463c 0x8004642 0x8004648
1020	1457	
1021	1457	
1026	1457	
1031	1457	
1033	1457	
1034	1457	
1036	1457	
1038	1457	
1041	1457	
1044	1457	
1046	1457	
1048	1457	
1049	1457	
1051	1457	
1053	1457	
1056	1457	
1057	1457	
1058	1457	
1060	1466	0x8003d96 0x8003dac 0x8003db2 0x8003dbc 0x8003dc2 0x8003dc8 0x8003dd4 0x8003dda 0x8003de0
1061	1467	0x8003f56
1062	1467	
