# seconds_into_experiment	num_bbs_total	new_bbs_since_last
21	417	0x8000370 0x8000388 0x80003a4 0x80003c2 0x80003ca 0x80003d2 0x80003d6 0x80003d8 0x80003fa 0x8000400 0x8000406 0x8000410 0x80038ba 0x80038cc 0x80038e0 0x80038ea 0x80038f2 0x80038fc 0x8003902 0x8003908 0x8003910 0x800391e 0x800392c 0x8003944 0x8003950 0x8003956 0x800398e 0x8003994 0x80039a8 0x80039b4 0x80039da 0x80039ee 0x80039f4 0x80039fa 0x800409e 0x80040b8 0x80040be 0x8004210 0x800421a 0x8004224 0x8004bd2 0x8004bde 0x8004be8 0x8004bf0 0x8004c00 0x8004cac 0x8005172 0x8005178 0x8008c78 0x8008c8e 0x8008caa 0x8008cd0 0x8008cf0 0x8008cf6 0x8008d0a 0x8008e88 0x8008ea0 0x8008eb0 0x8008ede 0x8009138 0x8009154 0x80091a0 0x80091a6 0x80091c4 0x80091cc 0x8009214 0x800921e 0x8009228
22	417	
23	417	
24	417	
25	417	
26	417	
27	417	
28	417	
29	418	0x800422a
30	421	0x8004234 0x800423a 0x8004244
31	421	
32	421	
33	421	
34	421	
35	421	
36	421	
37	421	
38	421	
39	421	
40	421	
41	421	
42	421	
43	421	
44	421	
45	421	
46	421	
47	421	
57	421	
58	421	
59	421	
60	421	
61	421	
62	421	
63	421	
64	421	
66	421	
67	421	
68	421	
70	421	
73	421	
75	421	
78	421	
179	421	
180	421	
181	421	
182	461	0x8003784 0x80037a0 0x80037ae 0x80037b6 0x80037c2 0x80037ca 0x80037ee 0x8003802 0x800380a 0x800381c 0x8003822 0x8003824 0x800385c 0x8003862 0x8003864 0x8003878 0x800387e 0x8003884 0x8003890 0x80038aa 0x80038b2 0x800424a 0x8004254 0x800425a 0x8004264 0x800426a 0x8004274 0x800427a 0x8004284 0x800428a 0x8004294 0x800429a 0x80042a6 0x80042ac 0x80042b8 0x8008ff0 0x8009008 0x8009018 0x8009074 0x800907a
183	579	0x8000200 0x8000218 0x8000224 0x8000232 0x800023c 0x8000244 0x8000248 0x800041c 0x800043a 0x8000446 0x8000452 0x800045e 0x800047a 0x8000480 0x8000486 0x80004a8 0x80004dc 0x80004ea 0x80004fc 0x800050e 0x800051a 0x80019b4 0x80019be 0x80019d4 0x80019e0 0x8001e74 0x8001e78 0x8001e82 0x8001e96 0x8001e9a 0x8001e9e 0x8001ea2 0x8001ea6 0x8001eaa 0x8001eae 0x8002908 0x8002922 0x8002f84 0x8002f9e 0x8002fb8 0x8002fc0 0x8002fca 0x80037aa 0x80037b0 0x8003996 0x80039c0 0x8003a14 0x8003a34 0x8003a3c 0x8003a40 0x80041e8 0x80041f2 0x80042c0 0x80042c6 0x80042d0 0x80042d6 0x80042e0 0x80042e6 0x80042f2 0x80042f8 0x8004304 0x800430a 0x8004324 0x800432a 0x8004344 0x800434a 0x8004364 0x800436a 0x8004384 0x800438a 0x80043a4 0x80043aa 0x80043b4 0x80043ba 0x80043c4 0x80043ca 0x80043d4 0x80043da 0x80043e4 0x80043ea 0x80043f4 0x80043fa 0x8004404 0x800440a 0x8004414 0x800441a 0x8004424 0x800442a 0x8004d24 0x8004d52 0x8004d70 0x800517c 0x8005182 0x800518e 0x800519a 0x80051a0 0x80051a6 0x80051bc 0x80051e0 0x80051ee 0x80051f8 0x8005200 0x80052c0 0x80052cc 0x80052e2 0x8005738 0x8005740 0x8005778 0x80057bc 0x80057ca 0x80057e4 0x80057f2 0x80057f6 0x80057fa 0x8007b88 0x8007bbc 0x8008eee 0x800b440
184	581	0x8005bf6 0x8005c1a
185	633	0x800052c 0x800053e 0x800054c 0x800055a 0x8000568 0x8000576 0x8000584 0x8001e8e 0x8001eb2 0x8001eb6 0x8001ed0 0x8001ede 0x8001eec 0x8001efa 0x8001f00 0x8001f0c 0x8001f10 0x8001f14 0x80028d2 0x80028e8 0x80028fa 0x8003684 0x8003b04 0x8003c1a 0x8003ef8 0x8003fc6 0x8003fca 0x8003fd4 0x8003fd8 0x8004160 0x8004170 0x8004178 0x800419c 0x80041a2 0x80041bc 0x80041c2 0x80052f8 0x80057d2 0x8007bc2 0x8007df0 0x8007e1c 0x800821e 0x8008228 0x800822e 0x8008248 0x8008de0 0x8008f9c 0x80090dc 0x80090f8 0x8009108 0x8009114 0x800911c
186	646	0x8003f00 0x8003f06 0x8003f48 0x8003f5e 0x80058a8 0x80058bc 0x80058c0 0x80058c4 0x800590c 0x8008232 0x800823e 0x8008244 0x800824a
187	664	0x8003b16 0x8003b7c 0x8003b8e 0x8003bac 0x8003bca 0x8003bd4 0x8003bd8 0x8003f64 0x8003f6a 0x8003f78 0x8003f8c 0x8003f92 0x8003fb2 0x8005848 0x800588c 0x80058c6 0x80058ca 0x80058ce
188	664	
189	664	
190	672	0x8003f0c 0x8003f10 0x8003f18 0x8003f3c 0x8003f42 0x8003f46 0x8004000 0x8004006
191	672	
192	672	
193	673	0x8003f98
194	680	0x8003bb6 0x8003bba 0x8003be8 0x8005824 0x800583c 0x80058f4 0x8005912
195	690	0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x8003b86 0x8003f50 0x8003f70 0x8005906 0x800590a
196	691	0x8001ef2
197	691	
198	697	0x8003bf2 0x8003bf6 0x8003c04 0x8005804 0x800581a 0x80058e2
199	708	0x80005e4 0x80005f6 0x80018bc 0x8003c28 0x8003ede 0x8003ee4 0x8003f20 0x8003f32 0x8003f3a 0x80040a8 0x80040ae
200	708	
201	708	
202	708	
203	708	
204	708	
205	708	
206	708	
207	708	
208	708	
209	708	
210	708	
211	708	
212	708	
213	708	
214	708	
215	708	
216	708	
217	708	
218	708	
219	708	
220	708	
221	708	
222	708	
223	708	
224	708	
225	708	
226	708	
227	708	
228	708	
229	708	
230	708	
231	708	
232	708	
233	746	0x8003b98 0x8003b9c 0x80048f0 0x800490c 0x800495c 0x8004962 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x80058d0 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008f80 0x8008f90 0x800923e
234	746	
235	746	
236	765	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x800190e 0x8001916 0x8001948 0x8004058 0x800405e 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
237	765	
238	765	
239	765	
240	765	
241	771	0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x80074aa 0x80074b4
242	771	
243	771	
244	771	
245	771	
246	771	
247	771	
248	771	
249	771	
250	771	
251	783	0x8001920 0x8001936 0x800193c 0x80026d0 0x8002716 0x800272a 0x8002798 0x80027be 0x80027c4 0x8002890 0x8004050 0x8004056
252	783	
253	783	
254	783	
255	783	
256	783	
257	783	
258	783	
259	783	
260	783	
262	783	
263	783	
265	801	0x800045a 0x8000460 0x8001f02 0x8003a50 0x8003a5c 0x8003a66 0x8003a6c 0x8003a72 0x8003a90 0x8003a96 0x8003a9c 0x8004b68 0x8004b94 0x8004cd4 0x8004d00 0x8004d06 0x8004d16 0x8004d1c
266	801	
267	801	
268	801	
269	801	
270	801	
271	801	
272	801	
273	801	
274	801	
275	801	
276	801	
278	801	
281	801	
282	801	
283	801	
284	801	
285	801	
286	801	
287	801	
288	801	
289	801	
290	801	
291	801	
292	801	
293	801	
295	801	
296	801	
297	801	
298	801	
299	801	
300	801	
301	801	
302	801	
303	801	
304	801	
305	802	0x8003f56
306	802	
307	802	
308	802	
309	802	
310	802	
311	804	0x8003a74 0x8004d1a
312	804	
313	804	
314	804	
315	804	
316	804	
317	804	
318	804	
320	804	
321	804	
322	804	
323	804	
324	804	
325	804	
326	805	0x8003fd6
327	805	
328	805	
329	805	
330	805	
331	805	
332	805	
334	805	
335	805	
337	805	
342	805	
343	805	
344	807	0x8004934 0x800493a
346	807	
347	807	
348	807	
349	807	
350	807	
351	807	
352	807	
353	807	
354	807	
355	807	
356	807	
357	807	
358	807	
359	807	
360	807	
361	807	
362	807	
363	807	
364	807	
365	807	
366	807	
367	807	
368	807	
369	807	
370	807	
371	807	
372	807	
373	807	
374	807	
375	807	
376	807	
377	807	
378	807	
380	807	
381	807	
383	807	
384	807	
385	807	
386	807	
387	807	
388	807	
389	807	
390	807	
391	807	
392	807	
393	807	
394	807	
395	807	
396	807	
397	807	
398	807	
399	807	
400	807	
401	807	
402	807	
403	807	
404	807	
405	807	
406	807	
407	807	
408	807	
409	807	
410	807	
411	807	
412	807	
413	807	
415	807	
416	807	
418	807	
419	807	
420	807	
421	807	
422	807	
423	807	
424	807	
425	807	
426	807	
427	807	
428	807	
429	807	
430	807	
431	807	
432	807	
433	807	
434	807	
435	807	
436	807	
437	807	
438	807	
439	807	
440	807	
441	807	
442	807	
443	807	
444	807	
445	807	
446	807	
447	807	
448	807	
449	807	
450	807	
451	807	
452	807	
453	807	
454	807	
455	807	
456	807	
457	807	
458	807	
459	807	
460	807	
461	807	
462	807	
463	807	
464	807	
465	807	
466	807	
467	807	
468	807	
469	807	
470	807	
471	807	
473	807	
474	807	
475	807	
476	807	
477	807	
478	807	
479	807	
480	807	
481	807	
482	807	
483	807	
484	807	
486	807	
487	818	0x8003c3a 0x8003c50 0x8003c62 0x8003c66 0x8003c70 0x8003c76 0x8003c7a 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6
489	818	
491	818	
494	818	
495	826	0x8003c54 0x8003c58 0x8003c5c 0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
496	826	
498	826	
499	826	
500	826	
501	826	
502	826	
503	826	
504	826	
505	826	
506	826	
507	826	
508	826	
509	826	
510	826	
511	826	
512	826	
513	826	
514	826	
515	826	
516	826	
517	826	
518	826	
519	826	
520	826	
579	826	
580	826	
581	826	
582	826	
583	826	
584	826	
585	826	
586	826	
587	826	
588	826	
589	826	
590	826	
591	826	
592	826	
593	826	
594	826	
595	826	
596	826	
597	826	
598	826	
599	826	
600	826	
601	826	
602	826	
603	826	
604	826	
605	826	
606	826	
607	826	
608	826	
609	826	
610	826	
611	826	
612	826	
613	826	
614	826	
615	826	
616	826	
617	826	
618	826	
619	826	
620	826	
621	826	
622	826	
623	826	
624	826	
625	826	
626	826	
627	826	
628	826	
629	826	
630	826	
631	826	
632	826	
633	826	
634	826	
635	826	
636	826	
637	826	
638	826	
639	826	
640	826	
641	826	
642	826	
643	826	
644	826	
645	826	
646	826	
647	826	
648	826	
649	826	
650	826	
651	826	
652	826	
653	826	
654	826	
655	826	
656	826	
657	826	
658	826	
659	826	
660	826	
661	826	
662	826	
663	826	
664	826	
665	827	0x80078fa
666	827	
667	827	
668	827	
669	827	
670	827	
671	827	
672	827	
673	827	
674	827	
675	827	
676	827	
677	827	
678	827	
679	827	
680	827	
681	827	
682	831	0x8003c82 0x8003c98 0x8004060 0x8004066
683	831	
684	831	
685	831	
686	831	
687	831	
688	831	
689	831	
690	831	
691	831	
693	831	
694	831	
696	831	
697	831	
698	831	
699	831	
700	831	
701	831	
702	831	
703	831	
704	831	
705	831	
706	831	
707	831	
708	831	
709	831	
710	831	
711	831	
713	831	
716	831	
718	831	
721	831	
722	868	0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001946 0x800273a 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x80091b0 0x80091b8 0x8009740 0x8009750 0x8009754
723	868	
724	868	
725	868	
726	868	
727	868	
728	868	
729	868	
730	868	
731	868	
732	868	
733	868	
734	868	
735	868	
736	868	
737	868	
738	868	
739	868	
740	868	
741	868	
742	868	
743	868	
744	868	
745	868	
746	868	
747	868	
748	868	
749	868	
750	870	0x80027a0 0x80027ac
751	870	
752	870	
753	870	
754	870	
755	870	
756	870	
757	870	
758	870	
759	870	
760	870	
761	870	
762	870	
763	870	
764	870	
765	870	
766	870	
767	870	
768	870	
769	870	
770	870	
771	870	
772	870	
773	870	
774	870	
776	870	
777	870	
778	870	
779	870	
780	870	
781	870	
782	870	
783	870	
784	870	
785	870	
786	870	
787	870	
788	870	
789	870	
790	870	
791	873	0x80074cc 0x80074e4 0x800793a
792	873	
793	873	
794	873	
795	873	
796	873	
797	873	
798	873	
799	873	
801	873	
802	873	
803	873	
804	873	
805	873	
806	873	
807	873	
808	873	
809	873	
810	873	
811	873	
812	873	
813	873	
814	873	
815	873	
816	873	
817	873	
818	873	
819	873	
820	873	
821	873	
822	873	
823	873	
824	873	
825	873	
826	873	
827	873	
828	873	
829	873	
830	873	
831	873	
832	873	
833	873	
834	873	
835	873	
837	873	
838	873	
839	873	
840	873	
841	873	
842	873	
843	873	
844	873	
845	873	
846	873	
847	873	
848	880	0x8003c60 0x8003c6a 0x8003c6e 0x8003ce2 0x8003cf8 0x8003e00 0x8003e14
849	880	
850	881	0x8003c9c
851	883	0x8003ca2 0x8003cb8
852	883	
853	912	0x800024c 0x8000286 0x8000d80 0x8000d9a 0x8000da6 0x8000e5c 0x8000e64 0x8000e70 0x8000e7c 0x8000f46 0x8000f58 0x8000f60 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x80018f2 0x8005204 0x8005248 0x8008b8c 0x8008b90 0x8008b96 0x8008b98 0x8008ba2
854	912	
855	912	
856	912	
857	912	
858	912	
859	912	
860	912	
861	912	
862	913	0x8003ca0
863	913	
864	915	0x8000f40 0x8000f68
865	915	
866	919	0x8008552 0x8008b6c 0x8008bb4 0x800979a
867	1224	0x800059c 0x80005cc 0x8000f26 0x8000f2e 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x800154e 0x8001876 0x8001884 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x8001f76 0x8001f7e 0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x8003020 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x80035de 0x800361c 0x800364e 0x800366a 0x800366e 0x8005308 0x8005324 0x8005338 0x8005378 0x800539a 0x80053f6 0x8005400 0x800546e 0x80054cc 0x80054e8 0x8005520 0x8005544 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe 0x8005748 0x800575e 0x8005774 0x8005810 0x8007b08 0x8007b20 0x8007b30 0x8007bd8 0x8007bf6 0x8008278 0x80082a2 0x80082b0 0x80083b0 0x80083e6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x80085dc 0x80085fc 0x800861e 0x800865c 0x800867c 0x8008a10 0x8008a2c 0x8008a46 0x8008a8c 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008afc 0x8008b04 0x8008b10 0x8008b20 0x8008b30 0x8008bcc 0x8008be0 0x8008d9e 0x8009036 0x80091d8 0x80091e0 0x80092b8 0x80092d4 0x80092d8 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x8009588 0x80095aa 0x80095ae 0x800960e 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a206 0x800a20e 0x800a218 0x800a21a 0x800a222 0x800a240 0x800a244 0x800a262 0x800a26c 0x800a270
868	1224	
869	1224	
870	1224	
871	1224	
872	1224	
873	1224	
874	1224	
875	1224	
876	1224	
877	1224	
878	1224	
879	1224	
880	1224	
881	1225	0x8002702
882	1225	
883	1225	
884	1225	
885	1225	
886	1225	
887	1226	0x800271e
888	1226	
889	1226	
890	1226	
891	1226	
893	1226	
894	1226	
895	1226	
896	1226	
897	1226	
898	1226	
899	1226	
900	1226	
902	1226	
905	1226	
906	1228	0x8003d96 0x8003de2
907	1228	
908	1228	
909	1274	0x8003cbc 0x8003cc0 0x80044a8 0x80044b4 0x80044c0 0x80044ce 0x80044d4 0x80044da 0x8004500 0x8004506 0x8004508 0x800450e 0x8004510 0x8004516 0x8004518 0x800451e 0x8004520 0x8004526 0x8004528 0x800452e 0x8004530 0x8004536 0x8004538 0x800453e 0x8004540 0x8004546 0x8004588 0x800459c 0x80045a2 0x80045a8 0x80045aa 0x80045b0 0x80045b6 0x80045bc 0x80045c2 0x80045ca 0x80045d0 0x80045d6 0x8004616 0x8004628 0x800462e 0x8004634 0x8004636 0x800463c 0x8004642 0x8004648
910	1274	
911	1274	
912	1274	
913	1282	0x8003dac 0x8003db2 0x8003dbc 0x8003dc2 0x8003dc8 0x8003dd4 0x8003dda 0x8003de0
914	1290	0x8000ba0 0x8000ba6 0x8000c30 0x8000c3e 0x8000ce0 0x8000d12 0x8000d1c 0x8000d38
915	1292	0x8003d2a 0x8003d40
916	1294	0x8000e3c 0x8000e4c
917	1294	
918	1294	
919	1294	
920	1333	0x8003cc2 0x8003cdc 0x8003ce0 0x8004690 0x800469c 0x80046b8 0x80046be 0x80046e0 0x80046e6 0x80046f2 0x80046fa 0x8004702 0x8004708 0x8004718 0x8004728 0x800472e 0x8004736 0x800473c 0x8004744 0x8004754 0x800475a 0x8004762 0x8004766 0x800476a 0x8004770 0x8004782 0x80047a8 0x80047ae 0x80047b8 0x80047bc 0x80047c0 0x80047c6 0x80047d8 0x80047de 0x80047e8 0x80047ee 0x8004820 0x800482a 0x8004830
921	1333	
922	1333	
923	1333	
924	1333	
925	1333	
926	1333	
927	1333	
929	1333	
930	1333	
931	1333	
932	1333	
933	1336	0x8000c28 0x8000c38 0x8000cc8
934	1339	0x8000d00 0x8000e8a 0x8000e92
935	1339	
936	1339	
937	1339	
938	1339	
939	1339	
940	1339	
941	1341	0x8007378 0x80074de
942	1341	
943	1341	
944	1341	
945	1341	
947	1341	
948	1341	
949	1341	
951	1341	
953	1341	
954	1341	
956	1341	
958	1341	
959	1341	
961	1341	
962	1341	
963	1341	
964	1341	
965	1341	
966	1341	
968	1341	
971	1341	
974	1341	
976	1341	
977	1341	
978	1341	
979	1341	
980	1341	
981	1341	
982	1341	
983	1341	
984	1341	
985	1341	
986	1349	0x8003cfc 0x8003d10 0x8003d1c 0x8003d28 0x80041ac 0x80041b2 0x8004964 0x800496a
991	1349	
993	1349	
996	1349	
997	1349	
998	1349	
999	1349	
1000	1349	
1001	1349	
1002	1349	
1003	1349	
1004	1349	
1005	1349	
1006	1349	
1008	1349	
1011	1349	
1017	1349	
1018	1349	
1019	1357	0x800277e 0x800278a 0x8002848 0x8002850 0x8008b78 0x8008e68 0x8009766 0x8009782
1020	1363	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8
1021	1363	
1022	1363	
1024	1363	
1027	1363	
1032	1363	
1033	1363	
1034	1363	
1035	1363	
1036	1363	
1037	1363	
1039	1367	0x8003e18 0x8003e94 0x8003ea4 0x8003eaa
1042	1367	
1043	1367	
1044	1367	
1046	1367	
1047	1367	
1048	1367	
1049	1367	
1051	1367	
1052	1367	
1057	1367	
1062	1367	
1064	1367	
1067	1367	
1068	1367	
1069	1367	
1070	1367	
1071	1367	
1072	1367	
1077	1367	
1080	1367	
1083	1367	
1085	1367	
1088	1367	
1089	1377	0x8003734 0x800374c 0x8003754 0x8003dca 0x80048b0 0x80048c2 0x80048ca 0x80048d0 0x80048d6 0x80048dc
1090	1377	
1091	1377	
1092	1377	
1093	1377	
1094	1377	
1095	1377	
1097	1377	
1098	1377	
1100	1377	
1101	1377	
1103	1377	
1108	1377	
1113	1377	
1118	1377	
1119	1377	
1120	1377	
1121	1377	
1122	1377	
1123	1377	
1125	1377	
1128	1377	
1129	1377	
1130	1377	
1131	1377	
1132	1377	
1133	1377	
1135	1377	
1136	1377	
1138	1377	
1140	1377	
1141	1377	
1143	1377	
1145	1377	
1146	1377	
1148	1377	
1150	1377	
1151	1377	
1152	1377	
1154	1377	
1155	1377	
1156	1377	
1157	1377	
1158	1377	
1159	1377	
1160	1377	
1161	1377	
1162	1377	
1163	1377	
1164	1377	
1165	1377	
1166	1377	
1168	1377	
1169	1377	
