# seconds_into_experiment	num_bbs_total	new_bbs_since_last
32	415	0x80039ee
33	415	
34	415	
35	415	
36	415	
37	415	
38	415	
39	415	
40	415	
41	415	
42	415	
44	415	
45	415	
47	415	
49	415	
52	415	
127	415	
128	415	
129	474	0x8003784 0x80037a0 0x80037ae 0x80037b6 0x80037c2 0x80037ca 0x80037ee 0x8003802 0x800380a 0x800381c 0x8003822 0x8003824 0x800385c 0x8003862 0x8003864 0x8003878 0x800387e 0x8003884 0x8003890 0x80038aa 0x80038b2 0x8003996 0x80039c0 0x80039fa 0x8004224 0x800422a 0x8004234 0x800423a 0x8004244 0x800424a 0x8004254 0x800425a 0x8004264 0x800426a 0x8004274 0x800427a 0x8004284 0x800428a 0x8004294 0x800429a 0x80042a6 0x80042ac 0x80042b8 0x80042c0 0x80042c6 0x80042d0 0x80042d6 0x80042e0 0x80042e6 0x80042f2 0x80042f8 0x8004304 0x8005bf6 0x8005c1a 0x8008ff0 0x8009008 0x8009018 0x8009074 0x800907a
130	520	0x800041c 0x800043a 0x8000446 0x8000452 0x800045e 0x800047a 0x8000480 0x8000486 0x80037aa 0x80037b0 0x800430a 0x8004324 0x800432a 0x8004344 0x800434a 0x8004364 0x800436a 0x8004384 0x800438a 0x80043a4 0x80043aa 0x80043b4 0x80043ba 0x80043c4 0x80043ca 0x80043d4 0x80043da 0x80043e4 0x80043ea 0x80043f4 0x80043fa 0x8004404 0x800440a 0x8004414 0x800441a 0x8004424 0x800442a 0x8004d24 0x8004d52 0x8004d70 0x800517c 0x8005182 0x800518e 0x800519a 0x80051a0 0x8008eee
131	520	
132	580	0x8000200 0x8000218 0x8000224 0x8000232 0x800023c 0x8000244 0x8000248 0x80004a8 0x80004dc 0x80004ea 0x80004fc 0x800050e 0x800051a 0x80019b4 0x80019be 0x80019d4 0x80019e0 0x8001e74 0x8001e78 0x8001e82 0x8001e96 0x8001e9a 0x8001e9e 0x8001ea2 0x8001ea6 0x8001eaa 0x8001eae 0x8002908 0x8002922 0x8002f84 0x8002f9e 0x8002fb8 0x8002fc0 0x8002fca 0x8003a14 0x8003a34 0x8003a3c 0x8003a40 0x80041e8 0x80041f2 0x80051a6 0x80051bc 0x80051e0 0x80051ee 0x80051f8 0x8005200 0x80052c0 0x80052cc 0x80052e2 0x8005738 0x8005740 0x8005778 0x80057bc 0x80057ca 0x80057e4 0x80057f2 0x80057f6 0x80057fa 0x8007b88 0x800b440
133	663	0x800052c 0x800053e 0x800054c 0x800055a 0x8000568 0x8000576 0x8000584 0x8001e8e 0x8001eb2 0x8001eb6 0x8001ed0 0x8001ede 0x8001eec 0x8001efa 0x8001f00 0x8001f0c 0x8001f10 0x8001f14 0x80028d2 0x80028e8 0x80028fa 0x8003684 0x8003b04 0x8003b16 0x8003b7c 0x8003b8e 0x8003bac 0x8003bca 0x8003bd4 0x8003bd8 0x8003c1a 0x8003ef8 0x8003f00 0x8003f06 0x8003f48 0x8003f5e 0x8003f64 0x8003f6a 0x8003f78 0x8003f8c 0x8003f92 0x8003fb2 0x8003fc6 0x8003fca 0x8003fd4 0x8003fd8 0x8004160 0x8004170 0x8004178 0x800419c 0x80041a2 0x80041bc 0x80041c2 0x80052f8 0x80057d2 0x8005848 0x800588c 0x80058a8 0x80058bc 0x80058c0 0x80058c4 0x80058c6 0x80058ca 0x80058ce 0x800590c 0x8007bbc 0x8007df0 0x8007e1c 0x800821e 0x8008228 0x800822e 0x8008232 0x800823e 0x8008244 0x8008248 0x800824a 0x8008de0 0x8008f9c 0x80090dc 0x80090f8 0x8009108 0x8009114 0x800911c
134	663	
135	663	
136	703	0x8003b98 0x8003b9c 0x80048f0 0x800490c 0x800495c 0x8004962 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x80058d0 0x8005912 0x8007bc2 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008f80 0x8008f90 0x800923e
137	703	
138	703	
139	703	
140	703	
141	711	0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x8003b86 0x8005906 0x800590a
142	712	0x8003f98
143	712	
144	712	
145	712	
146	712	
147	728	0x80005e4 0x80005f6 0x80018bc 0x8003c28 0x8003ede 0x8003ee4 0x8003f0c 0x8003f10 0x8003f18 0x8003f20 0x8003f32 0x8003f3a 0x8003f42 0x8003f46 0x80040a8 0x80040ae
148	729	0x8003be8
149	730	0x8001ef2
150	730	
151	730	
152	730	
153	730	
154	730	
155	730	
156	730	
157	730	
158	730	
159	730	
160	730	
161	730	
162	730	
163	736	0x8003bf2 0x8003bf6 0x8003c04 0x8005804 0x800581a 0x80058e2
164	746	0x8003bb6 0x8003bba 0x8003f3c 0x8003f50 0x8003f70 0x8004000 0x8004006 0x8005824 0x800583c 0x80058f4
165	746	
166	746	
167	746	
168	746	
169	746	
170	746	
171	746	
172	751	0x8001f02 0x8003a50 0x8003a5c 0x8003a96 0x8004cd4
173	751	
174	751	
175	751	
176	751	
177	769	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x8001916 0x8001948 0x8004058 0x800405e 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
178	769	
179	769	
180	769	
181	769	
182	770	0x8003f56
183	770	
184	770	
185	770	
186	770	
187	770	
188	770	
189	770	
190	770	
191	770	
192	771	0x8003fd6
193	783	0x800045a 0x8000460 0x8003a66 0x8003a6c 0x8003a72 0x8003a90 0x8004b68 0x8004b94 0x8004d00 0x8004d06 0x8004d16 0x8004d1c
194	783	
195	785	0x8004934 0x800493a
196	785	
197	785	
198	785	
199	785	
200	794	0x8003a74 0x8003a9c 0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x8004d1a 0x80074aa 0x80074b4
201	794	
202	794	
203	795	0x800190e
204	795	
205	795	
206	795	
207	795	
208	795	
209	795	
210	795	
211	795	
212	795	
213	795	
214	795	
215	795	
216	795	
217	795	
218	795	
219	795	
220	795	
221	795	
222	795	
223	795	
224	795	
226	795	
227	795	
229	795	
230	795	
231	795	
232	795	
233	795	
234	795	
235	795	
236	795	
237	795	
238	795	
239	795	
241	795	
244	795	
245	795	
246	795	
247	795	
248	795	
249	795	
250	795	
251	795	
252	795	
253	795	
254	795	
255	795	
256	795	
258	795	
259	795	
260	795	
261	795	
262	795	
263	795	
264	795	
265	795	
266	795	
267	795	
268	795	
269	795	
271	795	
272	795	
274	795	
277	795	
280	795	
281	795	
282	795	
283	795	
284	795	
285	795	
286	795	
287	795	
288	795	
289	795	
290	795	
291	795	
292	795	
293	795	
294	795	
295	795	
296	795	
297	795	
298	795	
299	795	
300	795	
301	795	
302	795	
303	795	
304	795	
305	795	
306	795	
307	795	
308	795	
309	795	
310	795	
311	795	
312	795	
313	795	
314	795	
315	795	
316	795	
317	795	
318	795	
319	795	
320	795	
321	795	
322	807	0x8001920 0x8001936 0x800193c 0x80026d0 0x8002716 0x800272a 0x8002798 0x80027be 0x80027c4 0x8002890 0x8004050 0x8004056
324	807	
325	807	
326	807	
327	807	
328	807	
329	807	
330	807	
332	807	
334	807	
336	807	
337	807	
338	807	
339	807	
340	807	
341	807	
342	807	
343	807	
344	807	
345	807	
346	807	
347	807	
348	807	
349	807	
350	807	
351	807	
352	807	
353	807	
354	807	
355	807	
356	807	
357	807	
358	807	
359	807	
360	807	
361	807	
362	807	
363	807	
364	807	
365	807	
366	807	
367	807	
368	807	
369	807	
370	807	
371	807	
372	807	
373	807	
374	807	
375	807	
376	807	
377	807	
378	807	
379	807	
380	807	
381	807	
382	807	
387	807	
388	807	
389	807	
390	807	
391	807	
392	807	
393	807	
394	807	
395	807	
396	807	
397	807	
398	807	
399	807	
400	807	
401	807	
402	807	
403	807	
404	807	
405	807	
406	807	
407	810	0x800273a 0x80027a0 0x80027ac
408	810	
409	810	
410	810	
411	810	
412	810	
413	810	
414	810	
415	810	
416	810	
417	810	
418	810	
419	810	
420	810	
421	810	
422	810	
423	810	
424	810	
425	810	
426	820	0x8003c3a 0x8003c50 0x8003c54 0x8003c58 0x8003c5c 0x8003c60 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6
427	820	
428	820	
429	820	
430	820	
431	820	
432	820	
434	820	
437	820	
439	820	
440	820	
442	820	
443	820	
444	820	
446	820	
447	820	
448	820	
449	820	
451	820	
452	820	
453	820	
454	820	
455	820	
456	820	
457	820	
458	820	
459	820	
460	820	
461	820	
462	820	
463	820	
464	820	
466	820	
467	820	
468	820	
470	820	
473	820	
474	820	
475	856	0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001946 0x800274c 0x8002758 0x800276a 0x80027b0 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x80091b0 0x80091b8 0x8009740 0x8009750 0x8009754
476	856	
477	856	
478	856	
479	856	
480	856	
481	856	
482	856	
483	856	
485	856	
488	856	
489	856	
490	856	
491	856	
492	856	
493	856	
494	856	
495	856	
496	861	0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
497	861	
498	861	
499	861	
500	861	
501	861	
502	861	
503	861	
505	861	
506	861	
508	861	
509	861	
510	861	
511	861	
512	861	
513	862	0x8002702
514	862	
515	862	
516	862	
517	862	
518	862	
519	862	
520	862	
521	862	
522	862	
523	862	
524	862	
526	862	
527	862	
529	862	
530	862	
531	862	
533	862	
534	862	
535	862	
536	862	
537	862	
538	862	
539	862	
541	862	
544	862	
545	862	
546	862	
547	862	
548	862	
549	862	
550	862	
551	867	0x8003c62 0x8003c66 0x8003c70 0x8003c76 0x8003c7a
552	867	
553	867	
554	867	
555	867	
556	867	
558	867	
559	867	
562	867	
565	867	
567	867	
568	867	
570	867	
572	867	
575	867	
577	867	
580	867	
585	867	
590	867	
595	867	
600	867	
605	867	
606	869	0x8003c82 0x8003c9c
607	869	
609	869	
610	869	
615	869	
616	869	
617	869	
618	869	
619	869	
620	869	
621	869	
622	869	
623	869	
624	869	
625	869	
626	869	
628	869	
631	869	
633	869	
634	869	
636	869	
638	869	
641	869	
642	869	
643	869	
644	869	
645	869	
646	872	0x8003c98 0x8004060 0x8004066
648	872	
651	872	
653	872	
654	872	
656	872	
658	872	
661	872	
663	872	
664	872	
666	872	
671	872	
672	872	
673	872	
675	872	
676	872	
678	872	
679	872	
681	872	
682	873	0x800271e
683	873	
684	873	
685	873	
686	873	
687	873	
688	873	
689	873	
690	873	
691	873	
692	873	
693	873	
694	873	
695	873	
696	873	
698	873	
701	873	
706	873	
708	873	
709	873	
711	873	
713	873	
716	873	
717	873	
718	873	
719	873	
720	873	
721	873	
722	873	
723	873	
724	873	
725	873	
726	873	
727	873	
728	902	0x800024c 0x8000286 0x800059c 0x80005cc 0x8000d80 0x8000d9a 0x8000da6 0x8000e00 0x8000e0c 0x8000e18 0x8000e2c 0x8000e34 0x8000f46 0x8000f58 0x8000f60 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x80018f2 0x8005204 0x8005248 0x80091d8 0x80091e0
729	914	0x8000ba0 0x8000ba6 0x8000c28 0x8000c38 0x8000c3e 0x8000cc0 0x8000d12 0x8000d1c 0x8000d38 0x8008552 0x8008b6c 0x800979a
730	914	
731	914	
732	914	
742	914	
747	914	
752	914	
753	914	
754	914	
756	914	
757	914	
758	914	
760	914	
761	914	
762	914	
768	914	
773	914	
775	914	
776	914	
778	914	
783	914	
785	914	
788	914	
790	914	
793	914	
795	914	
796	914	
798	914	
799	914	
800	914	
801	914	
802	914	
803	914	
805	914	
808	914	
813	914	
814	914	
815	914	
816	914	
817	914	
818	914	
823	914	
828	914	
833	914	
836	914	
839	914	
841	914	
844	914	
849	914	
919	918	0x80074cc 0x80074e4 0x80078fa 0x800793a
920	918	
921	918	
922	918	
923	918	
924	918	
925	918	
926	918	
927	918	
928	918	
929	918	
930	918	
931	918	
932	918	
933	918	
934	918	
935	918	
936	918	
937	918	
938	918	
939	918	
940	918	
941	918	
942	918	
943	918	
944	918	
945	918	
946	918	
947	918	
948	918	
949	918	
950	918	
951	918	
952	918	
953	918	
954	918	
955	918	
956	918	
957	918	
958	918	
959	918	
960	918	
961	918	
962	918	
963	918	
964	918	
965	918	
966	918	
967	918	
968	918	
969	918	
970	918	
971	918	
972	918	
973	918	
974	918	
975	918	
976	920	0x8003c6a 0x8003c6e
977	920	
978	920	
979	920	
980	920	
981	920	
982	920	
983	920	
984	920	
985	920	
986	920	
988	920	
989	920	
991	920	
992	920	
993	920	
994	920	
995	920	
996	920	
997	920	
998	920	
999	920	
1000	920	
1001	920	
1002	922	0x800286c 0x800287e
1003	922	
1004	922	
1005	922	
1006	922	
1007	922	
1008	922	
1009	922	
1010	922	
1011	922	
1012	922	
1013	922	
1014	922	
1015	922	
1016	922	
1017	922	
1018	922	
1019	922	
1020	922	
1021	922	
1022	922	
1023	922	
1024	922	
1025	922	
1026	922	
1027	924	0x8000f40 0x8000f68
1028	924	
1029	924	
1030	924	
1031	924	
1032	924	
1033	924	
1034	924	
1035	924	
1036	924	
1037	924	
1038	924	
1039	924	
1040	924	
1041	924	
1042	924	
1043	924	
1044	924	
1045	924	
1046	924	
1047	924	
1048	924	
1049	924	
1050	924	
1051	924	
1052	924	
1053	924	
1054	924	
1055	924	
1056	924	
1057	924	
1058	931	0x800067c 0x8000684 0x8000808 0x800084c 0x8000854 0x80009f8 0x8000b9e
1059	931	
1060	931	
1061	931	
1062	931	
1063	931	
1064	931	
1065	931	
1066	931	
1067	931	
1068	931	
1069	931	
1070	931	
1071	931	
1072	931	
1073	931	
1074	931	
1075	931	
1076	931	
1077	931	
1078	931	
1079	931	
1080	931	
1081	931	
1082	931	
1083	931	
1084	931	
1085	931	
1086	931	
1087	931	
1088	931	
1089	931	
1090	931	
1091	931	
1092	931	
1093	931	
1094	931	
1095	931	
1096	931	
1097	931	
1098	931	
1099	931	
1100	931	
1101	931	
1102	931	
1103	931	
1104	931	
1105	931	
1106	931	
1107	931	
1108	931	
1109	931	
1110	931	
1111	931	
1112	931	
1113	933	0x8007378 0x80074de
1114	933	
1115	933	
1116	933	
1117	933	
1118	933	
1119	933	
1120	933	
1121	933	
1122	933	
1123	933	
1124	933	
1125	933	
1126	933	
1127	933	
1128	933	
1129	933	
1130	933	
1131	933	
1132	933	
1133	933	
1134	933	
1135	933	
1136	933	
1137	933	
1138	933	
1139	933	
1140	933	
1141	933	
1142	933	
1143	933	
1144	933	
1145	933	
1146	933	
1147	933	
1148	933	
1149	933	
1150	933	
1151	933	
1152	933	
1153	933	
1154	933	
1155	933	
1156	933	
1157	933	
1158	933	
1159	933	
1160	933	
1161	933	
1162	933	
1163	933	
1164	933	
1165	933	
1166	933	
1167	933	
1168	933	
1169	933	
1170	933	
1171	933	
1172	933	
1173	933	
1174	933	
1175	933	
1176	933	
1177	933	
1178	933	
1179	933	
1180	935	0x8000e3c 0x8000e4c
1181	935	
1182	935	
1183	935	
1184	935	
1185	935	
1186	935	
1187	935	
1188	935	
1189	935	
1190	935	
1191	935	
1192	935	
1193	935	
1194	935	
1195	935	
1196	935	
1197	935	
1198	935	
1199	935	
1200	935	
1201	935	
1202	935	
1203	935	
1204	935	
1205	935	
1206	935	
1207	935	
1208	935	
1209	935	
1210	935	
1211	935	
1212	935	
1213	935	
1214	935	
1215	935	
1217	935	
1218	935	
1220	935	
1221	935	
1222	935	
1223	938	0x8000e96 0x8000ea2 0x8000eae
1224	938	
1225	938	
1226	938	
1227	938	
1228	938	
1229	938	
1230	939	0x800275e
1232	939	
1233	939	
1235	939	
1236	939	
1237	939	
1238	939	
1239	939	
1240	942	0x8000e12 0x8004078 0x800407e
1242	942	
1243	942	
1244	942	
1246	942	
1247	942	
1248	942	
1249	942	
1250	942	
1251	942	
1252	942	
1253	942	
1254	942	
1255	942	
1256	942	
1257	942	
1258	942	
1259	942	
1260	942	
1261	942	
1263	942	
1266	942	
1267	942	
1268	942	
1269	942	
1270	942	
1271	942	
1272	942	
1273	942	
1274	942	
1275	942	
1276	942	
1277	942	
1278	942	
1280	942	
1281	942	
1282	942	
1283	942	
1285	942	
1286	942	
1287	942	
1288	942	
1290	942	
1291	942	
1292	942	
1293	942	
1294	942	
1295	942	
1296	942	
1297	942	
1298	942	
1299	942	
1300	942	
1301	942	
1302	942	
1304	942	
1307	942	
1308	942	
1309	942	
1310	942	
1311	942	
1312	942	
1314	942	
1317	942	
1318	942	
1319	942	
1320	942	
1321	942	
1322	942	
1323	942	
1324	942	
1325	942	
1326	942	
1327	942	
1328	942	
1329	942	
1330	943	0x8000cf0
1331	943	
1332	943	
1334	943	
1335	943	
1336	943	
1338	943	
1340	943	
1342	943	
1344	943	
1346	943	
1348	943	
1349	944	0x8000d00
1350	956	0x80001f4 0x8000260 0x8000264 0x800026a 0x800026e 0x8000280 0x8003068 0x800307a 0x800307e 0x8003084 0x800308c 0x8003090
1351	956	
1352	956	
1353	956	
1354	956	
1355	956	
1357	956	
1358	956	
1363	956	
1368	956	
1369	956	
1370	956	
1371	956	
1372	956	
1373	956	
1378	956	
1380	956	
1382	956	
1384	956	
1386	956	
1388	956	
1389	956	
1390	956	
1391	956	
1392	956	
1393	956	
1395	956	
1396	956	
1397	956	
1399	956	
1401	956	
1404	956	
1414	956	
1415	956	
1416	956	
1417	956	
1418	956	
1419	956	
1420	956	
1421	956	
1422	956	
1423	956	
1424	956	
1426	956	
1427	956	
1429	956	
1431	958	0x8003d96 0x8003de2
1432	958	
1434	958	
1435	958	
1436	967	0x800281e 0x8002824 0x800282e 0x800283a 0x80085dc 0x80085fc 0x8008690 0x8008bcc 0x8008be0
1437	967	
1438	967	
1439	967	
1440	967	
1441	967	
1442	967	
1443	967	
1444	967	
1445	967	
1446	967	
1447	967	
1449	967	
1450	967	
1452	967	
1455	967	
1456	967	
1457	967	
1458	969	0x8003e00 0x8003e14
1459	969	
1460	969	
1461	969	
1462	969	
1464	969	
1465	969	
1467	969	
1468	969	
1470	969	
1472	969	
1475	969	
1476	970	0x8000e84
1477	970	
1478	970	
1479	970	
